,弹幕
1,然后扫出一只蟑螂
2,罗老师习惯折中，简称罗贯中。
3,罗贯中的弟弟—————罗折中
4,猪 猪 车
5,罗老师是否构成贿赌罪？
6,但是幼小的心里面已经有了本厚厚的《刑法》
7,法治之光の萌芽
8,请   赞   罪
9,张三永不迟到
10,《掉   包》
11,我侵占我自己
12,我不认识 折 这个字了
13,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
14,你的同学是不是叫许七安？
15,懂了，一定要买3000块钱以上的手机
16,折中再折中
17,厚大散步
18,可爱嗷嗷嗷嗷哦嗷嗷嗷嗷嗷
19,那如是司机捡的呢（狗头）
20,盲人司机那个你是个狠人
21,法律意识开始萌芽
22,这是非法占有
23,阿杜怎么办？
24,张三........
25,这叫非法占有。
26,菠萝派
27,独硬币
28,峨眉派
29,其实是自己教别人
30,我也是为了捡到钱有点驼背哈哈哈
31,疯狂的人民商场
32,没有吧
33,天　天　扫　射
34,当然直接拿走
35,哈哈哈哈哈哈哈哈哈哈哈
36,这是拿
37,变身
38,喵喵喵喵喵喵？
39,仔细看
40,危
41,老中间派了
42,老师好
43,有
44,张三！是你吗？！
45,老折中了
46,哈哈哈哈哈哈
47,老师好！
48,无人驾驶
49,那如果手机在出租车上呗别的乘客拿了，我应该找谁要回手机？
50,他的女朋友寄托在我家
51,四角柜是啥？
52,哈哈哈哈哈
53,200不是偷？
54,谢谢老师
55,猪猪车
56,猪猪车
57,有
58,懂了
59,《吧》
60,大大
61,张3老师
62,《偷   吧》
63,老师好
64,我的手机2999 
65,花了二十叫司机送还手机
66,我也捡钱开心！！！
67,23333333
68,如果本来掉在前排座位一颠颠到后座
69,我坐车顶
70,您就是胖重！
71,鄙人张麻子
72,扫射车里
73,哈哈哈哈哈哈哈
74,投资学
75,捞鱼
76,因此罗老师决定弯腰用手去探，最终导致驼背
77,战术变音
78,懂了，捡9999
79,老师好
80,剃头了！！
81,我占好丽友派
82,老师好
83,撕机
84,罗贯中
85,猪猪车
86,张三竟是我自己
87,我主要占反
88,折中
89,谢谢老师
90,可可爱啊
91,侵占和盗窃的区别？
92,罗老师开始讲民法了
93,问一下别人是不是遗忘物，是就拿走
94,问一下是不是遗忘了吗
95,好家伙，不敢点赞了
96,那如果乘客看见司机捡了呢
97,张三张三
98,懂了，只捡9999
99,啊那如果司机捡了呢
100,老师好
101,生财之道
102,懂了 只捡9000
103,按  住  他  的  手！！！
104,盗窃罪
105,血亏全部钱
106,哈哈哈哈
107,出门不捡钱就算丢
108,丢东西的人算不算教唆犯罪呢
109,罗折中
110,头发回来了？？？
111,有
112,我应该在车底，不应该在车里
113,许愿池里都扔银行卡了现在
114,哈哈哈哈哈
115,懂了，以后再也不做网约车了。
116,老师好
117,罗贯中老师上线
118,幸亏是未成年
119,小丑竟是我自己
120,没有 只有这辆出租车有
121,站着把钱挣了
122,谢谢老师
123,正道的光
124,分类讨论
125,《有道理》
126,侵占罪
127,幼小的心
128,国营商场？
129,折中折--根据现实情况讨论问题
130,李四终于又被迫营业了
131,有
132,同学躲在角落瑟瑟发抖
133,司机是盲人的你真的鬼才
134,（遗物）
135,、
136,‘
137,《都有道理》
138,每天都能捡到钱
139,张三
140,这就叫偷
141,谢谢老师
142,偷
143,老师好
144,捡包？捡包赶紧下啊
145,同学 危险
146,还有手机套
147,张三竟是我自己
148,巨款
149,老师好
150,盗墓算侵占罪吗？
151,谢谢老师
152,盲人司机可还行
153,我懂了，那么可以举报考古学家吗？（狗头）
154,在车中间
155,主题升华
156,拾荒
157,没有 属于出租车公司的
158,投币罪
159,职务侵占
160,折中再折中
161,不当得利
162,张三竟是我自己
163,变声既遂
164,好一个天天“捡”钱
165,？？？？？？？？
166,矢口否认
167,翻译翻译什么叫做张三
168,那我的2999的手机不是买亏了
169,一个同学是我系列
170,?????
171,站着赚不到钱
172,我不羞愧
173,和珅来了
174,张三竟是我自己
175,founderswinner losersweeper
176,律政先锋
177,九几年的时候，小学生身上有两块钱就算多的了。
178,张三变张麻子了
179,你需要泪子
180,折中说中的折中说
181,张三出国了，于是我们有了三国
182,蛋黄派
183,蛋黄派
184,谢谢老师 学到了
185,无
186,只可惜我取不到……
187,十包辣条的钱没了，大哥！！！
188,懂娄，看谁不顺眼就丢手机给他
189,老师好
190,哈哈哈哈哈哈
191,万一司机脖子落枕了不能扭头呢？
192,请叫我许七安
193,0.5倍速新世界
194,张三竟是我自己
195,危险行为 谨慎模仿
196,张三竟然是我自己
197,哈哈
198,有
199,老师好
200,哈哈哈哈哈哈哈哈哈
201,建议各位快下车了用手机支付车费
202,端水大师
203,老师好
204,就，证明不了是捡的
205,我的手机不够三千。。。
206,真接坐轮胎
207,哈哈哈哈
208,三哥好
209,坐听讲课
210,那A氪了十万的号租给B，B借给C结果C在不知情的情况下自费开挂被封，A索要号，B想追回但无果呢
211,哈哈哈哈哈哈
212,哈哈哈哈哈哈哈
213,哈哈哈哈哈哈
214,《羞愧》
215,偷
216,丢弃物
217,战术变声
218,所以要买贵的手机
219,捡东西不能算偷……捡东西！……捡没明确主人的物品的事，能算偷吗（bushi）
220,罗贯中
221,谢谢老师
222,老师好
223,这叫白嫖
224,会有摄像拍主驾位
225,有的呢
226,这种应该算遗忘吧
227,哇！终于解开了疑惑
228,张三竟是我自己
229,罗折中
230,猪猪车
231,哈哈哈哈
232,有
233,张三晶石我自己
234,那我能不能找零
235,有
236,撸的时候也羞愧，可就是忍不住
237,我有一同学天天去公园水池捞钱，我要把他抓起来。
238,五
239,罗翔这孩子打小就聪明
240,，一万以上的不能捡
241,“主动的捡”那个xswl
242,张三竟是我自己
243,大川
244,罗翔字折中
245,老师好
246,小人爱财，没有礼貌
247,所以以后买3001的手机
248,后视镜
249,考古挖墓算么
250,针不戳
251,猛地抬头，电线杆子恰在那灯火阑珊处～
252,张三竟是我自己
253,折中是谁
254,老师好
255,老师好
256,老师好
257,有
258,所以前面那个说故宫的
259,抢劫一块钱就可以定罪
260,罗老师开始讲民法辣，爷青结
261,张三竟是我自己
262,可惜那天天太黑
263,《遗 物》
264,是的 所以很少去捡东西
265,我还得买个3000块的手机
266,土豪
267,偷
268,果然意外之财也都写在刑法里
269,有
270,有
271,问题，现实里，这种警察也是以劝说为主
272,懂了专门捡2999的手机。
273,哈哈哈哈
274,总有一款适合你
275,你怎么证明是你藏起来的呢，狗头保命
276,张三是我小号
277,太真实了，我以前也认识这样一个人
278,这就去找父母要压岁钱
279,罗贯中
280,懂了，捡是捡丢的人都不知道丢的东西具体在哪儿的的，而偷就很明显是时失主知道在哪儿的，虽然第一条不太准确。
281,我被偷了两千多快的手机，警察做了个笔录就没事了
282,血亏5块钱（doge）
283,学到了
284,老折中了
285,诈骗
286,《无因盗窃罪》
287,有吧
288,罗折中——罗贯中
289,张三崛起了？
290,张三：小丑竟是我自己
291,张三竟是我自己
292,法外狂徒张三
293,罗老师，发生肾么事了？？？
294,张三竟在我身边
295,老师太高了哈哈哈又近视低头看不清哈哈哈哈
296,捡钱
297,我是张三
298,谢谢老师
299,《童年忏悔录 》
300,《老 实》
301,《扫》
302,张三
303,张三竟是我自己
304,老师好
305,猪猪车
306,老师好
307,天生的↑法学坯子
308,从小就是一个法学坯子
309,猪 猪 车  
310,蒙德城的安东尼，请你好自为之
311,血亏5块钱
312,那时候五块钱算满多的
313,那时候¥5蛮多的
314,哈哈哈哈哈哈哈哈哈哈
315,当时五块钱已经很多了
316,白前辈表示很赞
317,可以把前排可视见的手机投掷到后座，独立完成，肿么办
318,！！哇跟我一样
319,懂了，这就去当麻匪
320,这孩子打小爱学习
321,坦白吧，罗老师
322,白♂嫖
323,老师好
324,毕业以后被罗老师告上法庭
325,老师好
326,哈哈哈
327,此地无银三百两，隔壁王二不曾偷
328,同款水杯
329,那内心无愧就可以为所欲为
330,高风险行业
331,怪不得有钱人请好律师就能无罪，雇人狡辩
332,不愧是你
333,捡就是自欺欺人呗
334,我有一个同学
335,老师好
336,小丑竟是我自己
337,错的
338,无
339,有
340,那我捡冥币呢[doge]
341,老师好
342,9999行吗
343,长大了当司机
344,主动地捡
345,大大的一副银手镯
346,哈哈哈哈哈
347,天  赋
348,没关系没到责任年龄
349,授人以渔
350,同款水杯
351,偷啊
352,正道的光！！
353,弹幕有毒哈哈哈哈
354,好家伙我直接好家伙
355,哈哈哈哈哈
356,张三竟是我自己！！
357,好家伙
358,不要买3000一下的手机
359,这就去坐前排
360,我的意思是没有意思
361,假设，那个同学就是你
362,说和珅那个别走
363,《从小的自我修养》
364,9999
365,女朋友的过分了
366,斤斤计较斤斤计较斤斤计较斤斤计较了
367,呃
368,盗窃
369,大♂大的东西
370,张三老师构成贿赂罪？？？
371,构成贿赂罪？
372,构成贿赂罪？
373,给爷爷奶奶买的998手机
374,直接不当得利
375,这都能开
376,大东西?
377,许七安
378,老实的张三
379,兵马俑收门票构成侵占罪吗
380,昨天在树上捡了个风筝怎么算？
381,李四表示我懵了
382,李四的
383,罗翔大学
384,张三出国了……
385,正道的光
386,罗老师不敢
387,emm
388,五块钱
389,罗
390,hhhhhhhhh
391,五元的秘籍
392,太极佬
393,保护好自己
394,折个中吧，手机对半切一人一半（doge）
395,反  将  一  军
396,感觉这像是一个真实的故事
397,一丢就捡到叫不当得利
398,捡我手机的人缺棺材前
399,我手机丢了  捡到的人 不还   还关机！
400,大大泡泡糖
401,中间主义
402,小时候一个下午在不同地方连续捡到1块钱，狂喜
403,懂了，下次坐驾驶座
404,出土文物(dog)
405,我有一次考试之前捡了200块钱，然后那门课挂了！再也不敢捡了！
406,不愧是我
407,无中生有
408,偷偷的捡哈哈哈
409,清洁工捡了也是偷吗
410,不到一万警察就不管了，而找不到本人就没法起诉。保管好物品！
411,不到一万警察就不管了，而找不到本人就没法起诉。保管好物品！
412,说明捡手机只赚不赔
413,@韩庚
414,分　类　讨　论
415,好家伙
416,有的吧
417,哈哈哈哈哈哈哈哈哈哈哈哈哈
418,老师好
419,凭本事捡的
420,八   角   柜   台
421,190驼背。。。
422,钮钴禄 和翔
423,每次侵占9999.99
424,许七安可还行
425,张三竟是我自己
426,张三又要来了
427,假如给司机三天光明
428,张麻子
429,《很小》
430,哈哈哈哈哈
431,求三连罪
432,得看车是谁的，司机自己的车的话应该是司机无因保管
433,马上没有同学、
434,暗讽同学无耻
435,张三竟是我自己
436,好东西
437,偷偷地捡
438, 罗 贯 中
439,致富
440,哈哈哈哈哈
441,没有
442,不当得利
443,探探
444,老师好
445,床授
446,猪猪车加一
447,猪猪车
448,诈 骗 罪
449,莱纳，你坐啊
450,张三竟是我自己
451,老师好
452,老师好
453,你需要解锁收成者替身
454,赶快去买个3000块的手机
455,老师好
456,朋友女朋友落我家里算我吗
457,张三竟是我自己
458,老师好
459,哈哈哈哈哈哈哈哈
460,这也行？
461,拿走了
462,哈哈哈
463,哈哈哈哈哈哈哈哈哈哈
464,我们老师说五十块钱就可以立案（盗窃）
465,0
466,小聪明
467,哈哈哈哈哈哈
468,那掉在饭店里呢
469,我好慌，我的手机才1千块钱
470,老师好
471,明白人
472,哈哈哈哈哈
473,哈哈哈哈哈哈哈
474,黄晓明
475,什么是床受？？
476,张麻子直呼内行
477,和珅声线解锁
478,呃呃呃
479,无
480,800！！！
481,张三境是我自己
482,老师没收手机这
483,张三：ohhhhhhhhhh
484,猪猪车
485,盲人司机的驾照谁给的
486,算偷
487,谢谢老师
488,老师好
489,就好比 没写作业 和 故意把作业放在家里说没带作业
490,立案好几年了就摆在那
491,你同学是是不是叫胖重
492,如果他不交就是侵占
493,对
494,有
495,偷
496,初二上政治书有一个见到表的案例
497,哈哈哈哈哈哈哈哈哈哈哈哈哈
498,懂了，这就去做司机
499,出土文物说什么了吗？
500,有
501,老师好
502,。。。。。。。
503,厦大总是看成厚大哈哈哈哈哈哈哈
504,哈哈哈哈
505,厦大总是看成夏大哈哈哈
506,哈哈哈，你觉得很自豪！？（doge）
507,老师好
508,香山公园有个罗汉堂，里面就有硬币，或一块钱的纸币
509,盲人司机哈哈哈哈哈哈哈
510,罗   贯   中
511,和珅（幻听）
512,下次坐奔驰引擎盖上
513,张三竟是我自己
514,那时候5块很值钱了
515,哈哈哈哈哈哈哈哈哈哈哈
516,你撞树上了
517,我可能会捡起来然后找失主吧
518,老师好
519,懂了，不要买低于3000的手机
520,我也遇到过
521,没有
522,哈哈哈哈哈哈哈哈哈哈
523,走路的时候看别人的口袋
524,老师好～
525,rcdfbhhcs
526,想起以前和我爸吃饭包落饭店了 当时还在大堂吃的 还好被店里员工捡到了 里面有张2000W的欠条差点丢了...
527,好家伙，
528,把稀泥这一和
529,找个东西在车上，不管是谁的，主观上都是偷
530,哦豁
531,我不是，我没有，不熟悉
532,爱好环境hhhh
533,那手机要是降价了，从三千多降到两千内了，怎么算
534,装了镜子怎么办
535,张三竟是我自己
536,今天捡到了五块钱
537,以您小时候的物价，一万块算不算数额特别巨大
538,张三竟是我自己
539,那如果司机拿了呢
540,偷
541,叫昧
542,有吧
543,老师好
544,有
545,没有
546,张三竟是我自己
547,猪猪车
548,哈哈哈哈哈哈
549,我从小到现在用过的压岁钱只有500，现在高中
550,我硬币丢b站了!
551,公诉是八年级道法
552,路飞要成为海贼王拿到one piece是不是算侵占
553,出租车有占有权
554,有
555,懂了，以后只偷900块
556,谢谢老师
557,偷
558,老师好
559,的
560,那司机拿走算啥？
561,好家伙，司机还得天天看录像回放吗？？？？？？？
562,张三
563,233333
564,张三出国了，于是风谲云诡，我们就有了三国。
565,、
566,司机看到应该会收起来吧，如果没收起来或者没注意到，会不会可以认为是“没在保管”呢
567,然后撞电线杆
568,大大泡泡糖
569,折中折中说
570,有
571,哈哈
572,掉在马路上怎么办呢？
573,不过能每天捡到钱也是绝了。
574,其实我小的时候真的是这样，就是注意看就可以捡到钱。
575,老师好
576,偷
577,翻译翻译什么叫张三
578,翻译翻译什么叫张三
579,罗老师涉嫌行贿
580,致良知啊！秒啊
581,hjh
582,2333
583,懂了，我应该在车底不应该在车里
584,总有一个合适你
585,道不拾遗
586,要道不拾遗
587,道不拾遗
588,有后视镜啊
589,道不拾遗
590,要道不拾遗
591,懂了，我就是脸皮薄
