,弹幕
1,你让我不来我就不来？
2,江西可太草了
3,广东你还是太菜了，加把劲啊！！！
4,贵州内衣婆婆路过
5,这翻译真的牛逼
6,四川还是失败下来了
7,云南人震惊
8,来 听 B G M 的
9,我突然有了个朋友说。。。
10,浙江人震怒
11,我们云南牛逼
12,啊确实，我确实让朋友帮我看看
13,上海人一脸懵逼
14,猛男不请自来
15,╥﹏╥广西人哭了
16,吉林人懵了
17,帮我未来的老婆看看！
18,帮朋友关注一下
19,云南人表示震惊
20,有女生吗？
21,旅游图鉴
22,一骑绝尘拉开差距
23,我已经在飞机上了
24,我有一个朋友
25,误入
26,替朋友看看
27,给天津丢人了
28,海南第一
29,很快啊 我啪的一下就点进来了
30,就是好奇
31,上海人表示毫无感觉
32,比博燃
33,山西的小姐姐来抱抱
34,帮朋友看看
35,我帮朋友看看
36,误入了
37,我怎么不知道
38,我有个朋友
39,哈哈哈哈
40,天津人表示？
41,浙江人震怒
42,咳咳
43,男生误入
44,各位曹贼
45,重庆女孩的排名呢
46,浙江？？？
47,我有一个朋友……
48,看来海南人是椰奶喝多了
49,天津人是因为胖
50,陕西这么猛地咩？
51,好朋友让我帮他看看
52,帮朋友看的
53,云南震惊
54,C
55,帮朋友看
56,大家好
57,大家好
58,我有个朋友
59,吉林人震惊了
60,男生勿入等于男生速进
61,东北人嘴角疯狂上扬
62,B就差不多了，小一点我更喜欢
63,我感觉小一点好看，B就行了
64,山东人崩溃
65,上海人震惊
66,我点赞歌曲
67,我有个朋友
68,帮朋友看看
69,有一种查成绩的感觉
70,我有个朋友
71,我摊牌了，有个朋友叫郑天航
72,无中生友
73,浙江大学欢迎你
74,北京额额额
75,你在教我做事？
76,太原人狂喜
77,山西人终于
78,去上海吧
79,替朋友看
80,广西感觉要来了
81,我就在天津。。。。。
82,就找最低的那个找对象
83,论西域的重要性
84,兄弟们，来了
85,帮朋友看
86,山西人狂喜
87,帮我未来的女朋友看看
88,帮我女朋友看看
89,我有个朋友，他脱我看看
90,帮朋友看看
91,北京竟然混进前五
92,华东爆哭
93,男生误入
94,我朋友说跳到最后
95,帮朋友看看
96,吉林人wdnmd卧槽狂喜，虽然平常见不着
97,帮朋友
98,帮朋友看看
99,大山西
100,各位学者大家好
101,浙江：我没了
102,欲纵故擒
103,真的，说海南是认真的吗
104,我有个朋友
105,我只是帮朋友看看 
106,帮朋友看的
107,上海人民震惊一整年
108,替朋看加一
109,新佳宝。
110,BGM
111,咳咳我帮弟弟看看
112,朋友，懂？
113,云南杀
114,四川有那么大？我不信
115,替友观
116,有个朋友
117,我有一个朋友想看看
118,我帮盆友看看
119,广西垫底
120,帮朋友看看。
121,我要去西北边疆为国家做贡献！
122,这惊人的播放量
123,大学女朋友吉林的，不到a
124,这叫可视化？
125,全TM是男生
126,吉林，永远的神！
127,钓鱼执法
128,我立即就拉到了最后
129,我有一个朋友他想了解一下
130,？？？
131,云南震惊！！
132,以后一定去上海和天津！
133,帮我儿子看看
134,爷 来 辣
135,杰介，宁这乃可忒大咧
136,我替小剑看看
137,新宝岛BGM
138,我替我朋友看一下
139,华北牛逼
140,男人来了
141,我进来听歌
142,下次来个A的
143,河北落泪
144,我朋友非要我来看看
145,北京人狂喜
146,男   生   误   入
147,无中生有
148,？？？
149,《朋友》
150,我一发现就点进来了，很快啊
151,山西人狂喜
152,山西人狂喜
153,我湖北呜呜呜呜太好了
154,我有个朋友
155,朋友竟是我自己
156,帮朋友看看
157,填志愿知道填哪里了吧
158,我有一个朋友
159,新宝岛好评
160,辽宁狂喜
161,卧槽甘肃nb
162,安徽人退出战场
163,这么少？
164,《朋 友》
