,弹幕
1,  互 动 视 频
2,钻进去头卡住了，阳光照在了大腚上
3,总有一款适合你
4,我想知道给罗老师投币构不构成贿赂罪
5,签2021次，你这叫故意伤害
6,罗   翔   说   数   学
7,三个字：平安经
8,懂了，收礼不办事就不构成受贿
9,领导开门我上车
10,跟领导打篮球我有亲身经历哈哈哈
11,哈哈哈哈哈哈哈哈哈
12,好家伙这是个互动视频23333
13,哈哈哈哈哈哈哈哈
14,内心：再加一万八肯定够了
15,罗老师。您的投币过3万了。我就不投了
16,懂了。您币没了
17,我送水果，酒，牛奶不行吗？
18,张局长：马上把罗翔抓了，天天诋毁我
19,张局长
20,张三终于升职了
21,张三三
22,确实
23,明白了，拿钱不办事
24,主动安排拜年素材
25,对
26,哈哈哈哈哈哈
27,总有一款适合你
28,贺电:？？
29,总有一款适合你
30,懂了，以后赢完领导的钱
31,大哥大嫂过年好
32,仙人指路
33,懂了，不给罗老师投币了
34,、】
35,老师好
36,浪 费 纸
37,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈淦
38,北大
39,总有一款适合你
40,我预判了你的预判了我的预判到了你的预判到了我的预判
41,给老罗投币构成贿赂罪
42,顾头不顾腚
43,老师不记仇
44,“我就把把拆停给他点炮”
45,彳亍
46,写平安经的那个不知道怎么样了
47,三连过年好
48,老师好
49,3万啊 不少
50,总有一款适合你
51,有没案例啊？
52,谢谢（doge）
53,平安京
54,"懂了，下次送29,999"
55,数学…
56,总有一项罪名是适合你的
57,之所以举例耒阳，其实是因为罗老师就是耒阳人
58,只要没人举报谁管你
59,总有一款适合你
60,哈哈哈哈哈
61,29999.99
62,大哥大嫂过年好
63,你个小机灵鬼。
64,哈哈哈
65,总有一款适合你
66,我也不想进步了
67,谢谢老师
68,发弹幕的一人两元，罗翔就没了
69,总有一条适合你
70,总有一款适合你
71,幸好吾不是公职[doge]
72,变相送波礼物
73,变相送波礼物
74,千秋万代，一统江湖，万岁万万岁
75,哈哈哈哈哈
76,影响力
77,让我想起“平安”
78,业务牌
79,哈哈哈哈哈哈哈哈哈哈
80,好家伙
81,哈哈哈哈哈哈
82,变相送波礼物
83,不然总有一款适合你（确信）
84,“快感。”
85,领导夹菜你转桌那个别跑
86,那领导开了间银行呢？？？
87,白嫖至今足以证明我对罗老师的爱
88,谢谢老师
89,天津人路过
90,哈哈哈哈
91,没错，就是我DIO！
92,】】】】】】】】】】】】】】】】
93,总有一款适合你
94,应该不叫
95,谢谢老师
96,熊绍锋副检察长
97,客人留红包的那个算小费吧，而且你也不是客人的上级
98,体育老师：别找我，跟我没关系，我啥也不知道
99,张3队员们，我们4月份在北京集合。
100,我是你的儿
101,你是我的爷
