,弹幕
1,80后表示 从不加班
2,原来我是00后
3,标题都不会写，你应该说部分 
4,走吧，以后不用再来了
5,赞
6,放屁
7,屁00还在上学
8,看不起我95后？？？
9,加班也行  得加钱
10,加班是不可能加班的
11,这跟年龄无关，跟你家差不差钱有关
12,当年的80后也和现在的00后一样
13,但是我拒绝
14,今天的活做完了，明天给你安排1.5倍的活，后天再加
15,00表示正常加班
16,80后从不加班路过
17,锤子！
18,加nmb
19,00后:ppt是啥子？
20,我们90都是主动加班
21,一个比一个奴性弱
22,我们80后已经退休了
23,哈哈哈
24,80后那么多人都当经理？
25,哈哈哈
26,00后都被开除了，90后还没升职，80后熬到经理了
27,活不到下周一了吗？笑死
28,哦（然后趁吃饭的时候溜走doge）
29,本80表示嘴上确实是这么说的但是心里。。呵呵
30,这个男领导眼睛是不是加班出问题的?如果是 那算不算工伤
31,毫无演技
32,真假，
33,胡说，我们八零后不是这样。
34,所以说 中国的年轻孩子们在慢慢觉醒
35,90后表示还在上学
36,90
37,可拉倒吧
