,弹幕
1,不错，都准备好了，就差一份工作了
2,不错，都准备好了，差分工作
3,但是要花钱啊
4,一直用讯飞
5,不错不错
6,来我们公司上班呀
7,世界500强---KFC
8,deepl巨好用 很地道
9,收藏了
10,收藏夹吃灰把
11,↑你是魔鬼
12,工商当保安算毛啊，我在中石化打井，500强第二
13,我在世界500强摸鱼
14,他就是小作坊  网站有用我 也点赞
15,喔，明艳动人
16,6666666
17,新用户免费体验，说明要钱
18,封面喜感
19,方言
20,可以可以
21,钱啊
22,不要工作的太快，不然新任务会来的更快
23,翻译一下菩萨蛮
24,有谁是来学找资源的？
25,怎么这么像李丽菁年轻的时候，女神！！！
26,在麦当劳扫地 也算世界五百强
27,怎么都是文案的
28,"我的理解:没说""免费""的就是要钱的"
29,讯飞也可以识别方言
30,MYSQL牌面！！！
31,有没有自动生成论文的？
32,太损了前面
33,正式会议肯定不会讲方言的，UP在500强，会务的时候肯定都是普通话。
34,jpg转png不是换个后缀名就行了吗
35,我在世界前30强，干啥？工地搬砖
36,非战斗人员请撤离
37,QAQ画质感人
38,收藏吃灰
39,前面那个工商想笑死我
40,2111111
41,我在工商银行当保安，世界10强
42,我在中石油，世界10强
43,日语可以吗
44,都是要钱的
45,要钱的
46,第一个要钱的喂
47,png
48,发现宝藏姐姐了
49,终于和世界五百强有一样的了
50,去我收藏夹  吃灰吧。
51,领导讲方言，怕不怕呀
52,必须三联
53,666
54,还以为是外国人
55,免费么？
56,这个可以了，好用
57,12月网站，五月天网站，石榴社区网站，等等等等。
58,12月网站，五月天网站，石榴社区网站，等等等等。
59,人美网站好
60,市场弄潮儿表示全都常用哈哈哈哈哈
61,牛牛牛
