,弹幕
1,耳机坏了
2,傻子才会把这个告诉老板
3,这么押韵？
4,这绝对是个傻子。
5,到了
6,是不是格式化的意思
7,到了3秒
8,老亚索了。
9,惊呆
10,像极了毕业也要给我们布置一堆作业多的数学老师
11,刚好前几天在头调上看到
12,剪辑
13,妈妈
14,我知道这个快捷以后，发现是真的好好用啊
15,3秒钟没了
16,是吗？你这么厉害工作都是你的啦
17,正则匹配
18,我需要五分钟
19,就快速填充嘛
20,明天因为左脚先踏进公司被开除
21,1
22,3
23,哦，既然这么厉害其它人可以下班了
24,竟能如此好用？好家伙，赶紧get
25,三秒就做完了？那做的别的事吧，反正不到11点不能下班
26,终于学会了
27,身份证号？？？
28,能多划水一点，为什么要告诉老板3秒钟能搞定哪？
29,这身份证号都发出来是认真的吗？？？？
30,哪都有李杰
31,用Python
32,"md,重名了"
33,三秒过了，你死了
34,三秒了
35,三秒已过，你明天不用来了
36,那在给你加几个任务
37,低情商
38,这个真的好用，刚测试了下，真的太效率了！
39,今天刚在小黑老师的课上学了
40,好久不用xl都快把这个忘了
41,活该你加班
42,hhhhhhhc
43,3秒了
44,然而三秒早就过去了
45,contact更麻烦
46,学到了
47,让你提取身份证号，想什么呢。
48,3秒过了
49,这就没情商了，完成之后摸一晚上鱼不好吗？还和老板说
50,2016才有的新功能...
51,mid不行？
52,时间到
53,三秒过去了
54,不加班还想下班，明天不用来了
55,老板外套挺好看的，就是有点大了
56,就你话多
57,2 魏忠贤
58,乱教 。 这得用contact函数
59,提取生日直接用mid函数不香吗
60,时间到
61,来开个会就好了
62,留下来打扫卫生啊，想的美
63,三秒已过
64,？
65,这个太厉害了
66,三秒了
67,把电脑重新组装一下
68,哈哈哈哈哈
69,好牛
