,弹幕
1,呵呵
2,哈哈哈
3,加钱哥啊
4,真的是
5,是呢
6,毒鸡汤
7,神剧
8,没必要和小人轮长短，太对了
9,润哥
10,真实
11,我发现你TM呢更本就不是人
12,这是事实吧，不是心机
13,那你这理论就没有真心朋友好吧
14,王家才
15,王家才
16,悲哀了
17,真的真的
18,真的真的
19,真的真的
20,马云：钱？我对钱一点兴趣都没有
21,活着
22,真实
23,众生皆有佛性，阿弥陀佛。
24,众生皆有佛性，阿弥陀佛。
25,众生皆有佛性，阿弥陀佛。
26,这是哪部剧啊
27,世界上最多的就是亏
28,放下屠刀立地成佛
29,我们都是你爸妈
30,老成功学了
31,人要进步，一个人一个活法，无非自欺欺人
32,我寻思这说的很对啊 弹幕都怎么了 都在说毒鸡汤
33,那小人好幸福哦，别人要么被他欺负，要么走人
34,还没到底呢？兄弟
35,身有利刃，杀心自起。
36,哈哈哈
37,世界就是这么现实
38,成功学
39,呵呵 配音太假了
40,有爸妈抖音那味了
41,这个盗版的好
42,言轻莫劝人
43,人穷莫入众
44,也不是吧，真心朋友你必须有成就？
45,这是事实↑
46,很多人用这个理由去打人巴掌，然后说是为了你好。
47,是钱
48,世上最好吃的是亏
49,听懂掌声
50,我觉得这段话很有道理
51,老板不需要发现问题的人，需要解决问题的人
52,每个人有每个人的活法
53,难怪禅师境界高
54,我就是喜欢说道理的穷人
55,所以很多人提倡平权，反对强权
56,格局
57,手中有刀，砍死这些人
58,？？？？
59,马老板
60,“朋友”
61,古人云大智若愚
62,说的对
63,不是王志文声音
64,手中有刀的人心中是不会有佛的！
65,懂了又如何？
66,我始终坚信人善被人欺
67,但世界上到处都是垃圾人，你往哪儿逃？
68,对呀
69,润哥
70,将军有剑不斩苍蝇
71,所有人都这么想，那那个社会是正常的社会吗？
72,天之道损有余以补不足，人之道则不然损不足以奉有余。
73,借你吉言
74,法律干嘛的
75,内涵
76,哈哈哈哈  都是跟父母教的完全相反的 
77,人脉需要有底力
78,哈哈哈哈行动力很重要
79,这叫阶级局限性
80,啥年代了不要洗脑年轻人
81,请问讲道理的你现在是个什么成就了?懂这么多应该避开了所有错误的选择吧？怎么都屏蔽不完这种一流道理的视频.又说最重要的是生老病死又在讲各种事业和朋友之间的关系.不应该继续讲解生老病死么？
82,不努力你连机会都没有
83,胡说八道
84,收藏比点赞多系列
85,呵
86,天下攘攘
87,真实的让人心疼
88,老鸡汤了
89,你这不是鸡汤么
90,很有道理
91,怨憎会
92,移民
93,不是up，这是人家王志文的声音
94,哈哈哈说的自己人五人六的
95,up声音好好听啊
96,。。。。
97,孙松
98,没能力没朋友
99,这是鸡汤还是巴掌啊？
100,朋友多了路难走
101,没想到文哥也系骑友啊
102,讲实话的，都是被封杀的
103,哈哈哈是我了
104,事了闲看花
105,就你会比比
106,人微言轻
107,比如老板说的屁话，你们都得听
108,我爸妈一天到晚点赞的都是这玩意
109,社会的毒打
110,这碗毒鸡汤谁爱喝谁喝
111,鸡汤
112,虚荣心
113,过自己的偏要别人看法，活着不累吗
114,我已经快跌到底了
115,你自以为真理反驳领导，领导一个不高兴就让你回家待业
116,不是舔着脸好吗
117,舔着脸交朋友有用吗？
118,没多少朋友
119,加钱居士
120,江海所以能为百谷王者 以其善下
121,润哥
122,没错
123,小人之朋以利相交，利尽则散反相顾贼害。靠名利吸引来的朋友不交也罢。
124,听懂掌声
125,我以为是电视里说的   好像王志文声音
126,全中
127,放臭屁一样的视频
128,丁修，子很润，号加钱居士
129,活着真难
130,66
131,嗯
132,2
133,感同身受，领导放屁都是香的
134,大实话
135,穷则独善其身 富才兼达天下
136,确实
137,事了闲看花。。。字幕错了
138,没啥本事想做好人只会让人瞧不起
139,对٩(๑^o^๑)۶
140,穷人不配善良
141,说的跟嘴硬都对不上
142,这个太真实触底反弹？还会降如果不努力
143,没到那个境界了还我就要很小人争个你死我活
144,哈哈哈哈哈真实
145,太对了
146,每天上班勾心斗角累死了
147,穷人不配做好人
148,但要尊重弱者
149,我现在就是人生低谷
150,我也想到了马云2333
151,道理我都懂，问题是终究意难平
152,当你名成利就的时候，你身边就不会有多少真心朋友了
153,这旁边是不是很润？
154,说的太对了，
155,太对了！
156,说的有道理
157,润哥
158,你在教我做事
159,笑话，手握利器，杀心自起
160,这世界不是缺少成功者 而是缺少普罗米修斯这样的圣人 
161,这就是某些人的价值观
162,老营销号了
163,哈哈哈
164,你不就是在鸡汤么
165,口型没对上
166,周一围还演过这个。。。
167,实话
168,有钱有势就完了 说啥都对
169,句句在理 三连了
170,Up主真可悲
171,从来不觉得马云的装13鸡汤有用/有道理？
172,马云？doge
173,鸡汤全是带毒的
174,哈哈哈哈
175,就求个生老病死。已经不简单了
176,吃喝拉撒
177,是的
178,真的没几件你还求啥身份
179,嗯
180,声音和王志文好像啊
181,对
182,努力就能成功吗？现实很残酷的
