,弹幕
1,鬼
2,典型资本家嘴脸
3,滚吧，理所应当要求别人干7干8
4,老比登
5,关你屁事
6,老猪狗
7,扯淡没工人哪来的你
8,呵呵
9,开始装逼
10,你喝酒
11,说的是好的
12,以后打行开不？
13,以前打的也不行？
14,工人招你惹你了？工人现在就这么没地位？
15,下班是自己时间，你没权利管
16,就该有更严格的公会管理，上进跟你老板没关系，他工作有效率你管他干啥
17,比如加班
18,家长
19,资本家
20,资本家的嘴脸认识了吗？
21,狗东西
22,赌博难道是好事？
23,宿舍区本来就不该堵脖
24,资本家
25,就不会好好打工了
26,滚
27,骂人的一般都没文化
28,关你什么事
29,施辩者。世世聪明生天世间。言辞辩慧口辩流利无一瑕秽。闻者喜悦莫不戴仰！！
30,吐口痰再走
31,丑恶嘴脸
32,呵呵，资本家你酒桌上胡吃海喝时候有人管吗
33,你自己咋不提高自己
34,做啥，给你打工吗
35,比如加班
36,啥b
37,说这话有什么用？人人当老板？
38,工作之余还可以义务加班啊。是不是？
39,老毕等
40,什么玩意
41,可我做不了吸血鬼
42,不想当资本家的工人不是好工人
43,现在这风气？
44,恶心
45,不是有点严，是有点宽
46,那你管挺宽呀
47,估计是沾钱的那种吧？（赌博）
48,你不也一辈子卖玻璃？
49,本四川人表示很烦麻将，爸妈天天打
50,饼画圆，反手安排自己小姨子当厂长
51,确实
52,上头的管理岗位都是有限的
53,提高，然后给你挣钱吗 
54,宿舍里不让打其实还好
55,辞退老员工还要找个清新脱俗的理由
56,没问题啊
57,比如加班
58,提高后免费给你打工咯
59,吸血鬼
60,宿舍区
61,资本家 就是这样的
62,这句话放屁了
63,你给工厂每一个工人都分一点股份 保证他们每个都主动加班 
64,何不食肉糜
65,何不食肉糜
66,下班了你管我干什么？
67,工作之余做什么？做工作吗？
68,赌博恶意
69,典中典
70,全天24小时都是为了给你干活是吧
71,前后矛盾，吃人吃出理了？
72,你自己呢老头？
73,宿舍禁止打牌有问题吗？下班消遣的事情那么多，为什么非要打牌赌钱
74,这里好多工人呀
75,经典话术
76,关你屁事
77,看不起工人阶级么
78,鬼
79,老毕登
80,老b灯
81,你当的是副厂长，正厂长都姓曹，还是可以说让你滚就让你滚。
82,老资本家了
83,666
84,？
85,在宿舍可以管
86,一辈子为你服务？
87,吐口痰再走
88,关你屁事
89,煞笔
90,滚
91,老吸血鬼了
92,都一样
93,哈哈哈哈，可笑
94,哈哈哈，你的时间到底属于谁?
95,说宿舍区
96,你是煞笔吧
97,宿舍的话可以理解
98,这是人说的话？
99,老逼登
100,呃呃呃呃呃呃呃
101,曹德旺算是有良心的了
102,可拉倒吧
103,佃农
104,……
105,一辈子当工人已经很不容易了，你还想当雀神？
106,凤凰男思想
107,你就一个投机商人，没必要开讲座。
108,？
109,精资课堂
110,我与赌毒势不两立
111,要不你给我个总经理当当?
112,你以为我想啊？
113,关你屁事
114,这是啥逻辑
115,这是赌博啊各位
116,不能赌博
117,马某人已经吹爆了，下一个不知道是不是轮到你
118,土豪。资本家
119,不是吧，巴不得别人当你一辈子的工人吧
120,赌钱可是工作阶级
121,赌钱可是工作阶层
122,提高了给你卖命？
123,老曹说的对
124,呸！资本家！
125,哈哈哈，你家住海边
126,你们以为工人是学生？打麻将都是赌钱，严重还打架
127,别的不说，工人打麻将基本就是赌博，没叫警察来抓已经不错了
128,打麻将毕竟是赌博！
129,自己都心虚了
130,你厂开的有人多吗哈哈
131,本来就是，别说娱乐，有那时间不如陪老婆孩子，还没有的还不赶紧去找！
132,加油，打工人！
133,吊在路灯上
134,？
135,皇帝也不禁止打麻将啊……
136,管的真TM宽
137,管你啥事
138,我觉得挺好，打麻将挺吵的
139,压榨劳动力
140,人家说宿舍，并且他认为这样的没有追求
141,挂上去
142,工会！！
143,那谁当工人？
144,麻将是国害！
145,错了，一辈子做工人才是好工人
146,神经病
147,你沾上这个习惯就没有心思打。。。。工。。。。。哈哈哈哈哈哈
148,你准备怎么提高自己
149,走象棋总行了吧，50一盘
150,没位置啊
151,资本家！
152,滚
153,走你麻
154,工作之余也要压榨？
155,狗东西
156,赌的人没有精气神
157,曹德旺是良心爱国企业家，被你们说成这样，自己不知道上进
158,红红火火恍恍惚惚哈哈
159,点路灯
160,老曹，你飘了
161,狗东西
162,下班都不能打？？？
163,这个人说话是把我们都当傻子
164,他自己要是能做到不娱乐，我也会按他要求来
165,？？？？？？？
166,贾 巴
167,企业家就是把员工不当人，一切都只要你百分百为他做事跟机器人一样。
168,丑恶的嘴脸
169,不能对资本家有任何信任
170,资本家的嘴角
171,？？？？
172,这话原话送给你
173,下班跟你有毛关系
174,宿舍肯定不行
175,工资能提高吗
176,老资本家
177,他摸鼻子了，心虚撒谎
178,他摸鼻子了，心虚撒谎
179,地主老财真牛逼
180,人家说的是宿舍区，不是在自己家里，没什么问题啊
181,请注意是在宿舍区！你住学校宿舍还有规矩吗人家宿舍区有点规矩咋了！
182,鼻子痒吗，摸鼻子干啥啊
183,哈哈 哈哈
184,我呸，路灯比较合适给你提高
185,沽名钓誉
186,曹贼
187,反驳的大多是赌狗
188,资本家
189,别人指的是赌博，
190,这是谁？
191,放屁，都能往上走，谁去当工人?
192,老资本家了，压榨剩余价值！
193,滚
194,曹老板国之栋梁！
195,摸鼻子
196,摸鼻子了
197,注意，他摸鼻子了
198,主要怕聚赌，会打架出人命
199,就一妥妥的资本家，不知道国家为什么要捧他
200,好家伙，我下班时间你还要管我做什么？只要不违法犯罪，违背道德，你开除一个试试，直接劳动仲裁啊
201,赌博
202,路灯上挂着
203,丑陋
204,宿舍区
205,过分了
206,他可是把企业交给他儿子了呢
207,哇 弹幕咋啦，水军吗，哈哈哈哈
208,关你屁事
209,资本家的丑恶嘴脸
210,放屁，我还去你家外甥家打过
211,资本家+封建家长制=曹老板
212,就是个资本家，下班了关你毛事
213,这种人整天想着压榨别人剩余价值，还舔着脸要求别人。
214,赌狗们急了，急了
215,比如加班加班加班
216,所有人都上进哪有你曹德旺的位置
217,一张猪脸
218,？
219,都当厂长去，谁干活啊
220,呜呜呜，资本家想了真周到，太善良了
221,比如加班
222,？
223,摸鼻子心虚的表现
224,你给多少钱啊。普通工人，又不是高管
225,关你屁事丫
226,呵，老东西都是一个语气。
227,吃相难看
228,神经病啊
229,？
230,你办了多少厂？你有多少工人？
231,呵呵
232,资本家的嘴脸
233,路灯
234,滚
235,狗东西
236,你也快了
237,这是真正为别人未来着想的人，告诉他的员工，能成功的是好的习惯，很负责
238,赌博啊，弹幕有毒吗？这是会死人的
239,一辈子坚持做老板就是好老板
240,变态
