,弹幕
1,就内这油价还年年亏损几百亿呢，钱去哪了？
2,国内油价已经涨了9次了
3,一块钱等于6块的加元，100升59加元，差不多四块钱一升
4,绝对呼市人
5,索尼……
6,唉，国内没办法
7,太原人哈哈哈哈
8,内蒙呼市的。
9,给你一堆汽油，你活不下去，给你一桶水，能活好久
10,c
11,x/，
12,@
13,卧槽
14,绝对是呼市人，就日悬呢
15,刚刚那个顺口溜是呼市人的
16,绝对内蒙古呼市人，石锤了
17,来加拿大没几天的小留可算给你找到地方吹牛逼了
18,煞笔
19,国内快七块了
20,tim咖啡在国内不便宜
21,？
22,有钱的羊腿子
23,内蒙人实锤
24,国外的油不含税
25,哈哈哈哈
26,人类的悲喜并不相通。。。。
27,国内还在涨，有望年底重回八块
28,这huskies怕不是我同学开的
29,俺这山东95的油都涨到6块多了
30,要知道中国被卡着石油脖子给发达俱乐部买单
31,利好打火机
32,好消息好消息。国内汽油一路走势上扬。
33,这水国内卖的可贵了
34,卧槽 离谱
35,？？？？
36,北美的油价就这样，反正据我所知美国和加拿大油价一直很低
37,这是人话？？？？？
38,英语可以
39,中国8连涨
40,赤峰人？
41,中国汽油涨价咯
42,太原人实锤
43,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
44,内蒙人实锤
45,内蒙人石锤
46,a
47,听着好像太原话啊啊啊
48,可能大同的
49,山西人哈哈哈哈哈哈
50,比沙特还便宜
51,国内汽油可是一直上调
52,汽油本来就比饮料便宜，更别提特殊时代了
53,加拿大资源丰富人口少！
54,大水？
55,快点过来呀，快加不起了
56,水比油贵实现了
57,内蒙的兄弟呀
58,大舔狗这叫法哈哈哈，没出过国的我笑了
59,up主呼市的
60,国内6块多 淦
61,国内高的不行
62,内蒙包头的
63,xa1
64,太原口音？
65,索尼xz1的边框比这要宽。
66,确认内蒙古
67,买汽油来自己发电岂不是赚了
68,比矿泉水还便宜
69,去年这时候国内汽油比啤酒都便宜
70,太原人？
71,哈哈哈哈
72,可以自己做打火机
73,比可乐便宜
74,呼和浩特的
75,内蒙人啊
76,全世界最贵的东西就是国内了吧
77,索尼xz1吗？
78,弹幕别酸了，任国内媒体怎么编，聪明的都知道去哪里
79,万恶的资本主义
80,肯定内蒙的。。。。
81,哈哈哈
82,哈哈哈哈
83,内蒙人？
84,8848么?
85,你骗人 资本家都是要喝血的 不可能油价那么低
86,这不是发达国家油价怎么可能怎么低
87,中国又长了，还不让说，哈哈哈
88,美国的好儿子，你爹不管你了，哈哈哈哈
89,前面的你心里除了中国就外国？世界上就俩国家是吧？
90,太原
91,一加币十块？
92,给美国当儿子的好处
93,草
94,加州都快奔四了
95,国内还是6-7块
96,安徽九月看到穿棉袄黑人在跑步
97,雀巢？
98,太原口音
99,拖到国内来 加上税费估计也比国内便宜
100,国内开始涨了
101,V
102,大狼狗
103,修破死到
104,前面的放屁呢？加币什么时候比美金还贵了
105,hhhhhh
106,跑滴滴
107,哈哈，这顺口溜
108,那么便宜？
109,索尼
110,操
111,应该是山西的
112,变形金刚狂喜
113,1块加币是要快10块了
114,你乱说，外国都要垮了
115,不敢评论
116,一瓶一升冰红茶三块钱
117,我这刚涨价了
118,听口音！
119,哈哈哈哈哈
120,md，巴黎水是最便宜的饮料，咱这不得10块一瓶
121,这个国内十块吧记得
122,山西人
123,良心
124,太原人
125,大舔狗？
126,榆次的 东北人吗？
127,woc哥们内蒙人吧
128,哈哈哈舔狗加油站
129,我们刚涨
130,仔卖别人家的田
131,啥概念，中石化教你做人
