,弹幕
1,还不够→_→
2,挺好的
3,真好
4,很准确
5,哈哈哈哈——祖国万岁!
6,哇太好了吧
7,美啊！
8,没用
9,漂亮  活该
10,万岁，哈哈哈哈哈
11,太好了，请扩展至全国范围
12,我缺的首付吗，我缺的是全款
13,穷不过三代，因为穷人死了
14,好
15,房不贵车不贵彩礼不用给
16,再接再厉
17,棒！！
18,老板说你不干有的是人干，所以不缺人
19,那把警戒线拉倒0.5
20,？
21,缺人吗
22,把警戒线调到1呗，还抓着东北一个地方坑没完了
23,i say no
24,梨子
25,妙啊，工具人觉醒了？
26,破产了那么多工厂，自己都活不起了还生什么孩子
27,下岗 破产 落后 低薪水 你告诉我生了拿什么养？
28,太棒了
29,加油996
30,全都是精英阶级的
31,没钱
32,我看来是看不到那个时候了
33,他们不着急
34,负的跟我也没关系
35,加油996
36,？？？？？这个说法很有问题，在加强忧虑
37,你开个试试呗
38,可这和我一个平凡的打工人又有什么关系呢
39,关我啥事
40,还呆在东北的差不多就剩下直播的了吧
41,这是不可能的
42,BGM叫人死亡
43,切，冷的吓人，谁住？
44,躺下比努力要舒服了
45,等到我们8090一代人老了，东北就回归到他当初的样子了！
46,不知道
47,不知道
48,小姐姐您得多做贡献啊
49,与我何干
50,关键国家看不见！
51,叫不醒装睡的人，同归于尽吧哈哈哈哈哈哈哈哈哈哈哈哈
52,加油
53,涨房价就行
54,我在东北我不生
55,对
56,恭喜恭喜
57,不知道
58,芜湖
59,毛子很喜欢。。。到时候简单了
60,不可能生
61,可喜可贺
62,喜大普奔
63,舒服了
64,生下来就留守，不忍心
65,恋爱都谈不起
66,怪我咯？
67,没用
68,雪球不是这样滚的把
69,没钱买房没钱养老
70,伤不起
71,有本事就其好塞斯库强制成语
72,关我屁事爽
73,说白了去工业化毁了东北
74,哥太对
75,舒服！再也不用为买不到房担心了
76,东北再次变成北大荒
77,因为穷啊
78,三亚全是东北人
79,都跑到海南了
80,你再骂！
81,哦，是吗
82,房子工作工资那个解决了都能解决人口
83,加速吧
84,国家养，子女养？搞笑
85,大喜
86,跟我有什么关系？
87,国家谁的国家，既得利益者的国家，还是谁的国家
88,14亿人你说警戒线
89,我就是大兴安岭...我是呼伦贝尔的边上就是兴安盟
90,平平无奇
91,着急有什么用？生了国家给养？
92,感觉不错
93,《着  急》
94,国家说：我不着急
95,国家一点也不着急
96,妙啊
97,不能，生孩子国家又不给补贴
98,那可太棒了
99,要解决思想层面的问题
100,一边叫多生娃，一边就是飙升的物价
101,这身体体质生出来的孩子质量也不好
102,得能结婚才能生呀
103,哟哟哟哟哟哟
104,放屁不要扯
105,没事没事死不绝
106,国家慌啥？？？
107,绝不了种
108,与我何干
109,东北人别走了？你养我们吗？
110,怎么解决的？当然是提高退休年龄啊！
