,弹幕
1,电费贵个啥啊。。你和外国比比
2,小时候一下大雨就停电
3,我们人多交的电费多平摊下来就便宜，偏远地区一个价，以后人少了可能会涨价但是不会用不起！！！
4,系统用中文的好像是假的吧
5,特高压
6,你把嘴里的袜子吐了再说
7,敢惹电网我看你是吃饱了撑的
8,小时候家里都要备蜡烛的
9,你走开
10,歪嘴龙王
11,输电有损耗，减少一点损耗单位都是亿元
12,电网一直很厉害
13,牛逼
14,主要是房东手的贵
15,哈哈神经病
16,骄傲！
17,国家电网，国家这俩字还不够牛逼么…
18,我想要戴个这四个字的工作服
19,我这儿0.28元/千瓦时
20,甩锅国家，还电网，不知道死字怎么写了
21,不算贵，也是贵
22,特斯拉，你继续吹
23,电厂人员路过
24,666
25,我去，从宁夏输送到浙江？！
26,不是270，是270☞倍☜
27,营收第一 看把你骄傲的 
28,记得的
29,中国人烧开水绝对是祖宗
30,美国鬼子不懂，在中国以‘国家’’‘中国’开头的没有怂单位。
31,原来我老了
32,杨永信都不敢说国家电网电压高
33,我们这里有黑心商家
34,小时候经常停电
35,小米的隔空充电
36,大概也就定义了全球特高压输电标准的水平吧
37,我爸妈都是电网职工啊
38,yyds
39,特高压中国独一份！
40,超危险的
41,冒着生命的危险哇
42,德州表示很赞
43,只要不开空调 都还可以接受
44,学校用电三毛，普通居民用电四毛三，商业用电一块一
45,我感觉不贵啊
46,烟草呢
47,对不起，我看成了偷电（dog）
48,傲娇了！！！！！！！！！！！
49,国之重器
50,国家电网很牛逼。
51,25岁的我记得
52,赶紧出坦克推啊，中国起高科了！
53,没有国家电网，你家冬天还有电？
54,哭了
55,德州点赞
56,你这！
57,拉闸限电
58,比特币买的东西要什么自行车
59,04年出生，被迫步入中年
60,为了大山深处的一盏灯，可以投资上百万，收你一毛钱的电费。
61,摔倒石头上了
62,哈哈哈哈哈哈
63,我05的，你再骂
64,电网计算的英文缩写是 js(计算）
65,哭了忽然意识到自己人到中年了！
66,国家电网已经不仅仅是中国国家电网了
67,国家买单
68,前边的把话讲清楚，是得州不是德州
69,你再骂
70,基本制裁不了，国王网用的基本都是国产电力设备
71,这倒不用谦虚
72,刚刚看完
73,电网人路过
74,nzm过分了
75,哈哈哈
76,国家电网什么时候低调过
77,这位亲在跟国营企业刚。
78,这位兄弟，你现在的语音企业杠起来了吗？
79,亏损严重
80,嘴服，心不服
81,技术不如我们好，弟弟怎么制裁大哥？
82,你以为电老虎是白叫的？
83,国家
84,再贵能有德州贵吗？ 加价到270倍了
85,牛批的还是今年的美国电网实际涨幅2300
86,电气专业表示电的输送可是门大学问
87,他死了
88,电费才几毛钱，在世界上还算比较低了
89,行业标准制定者
90,我家在县城，至少十年过年有电了
91,每周二停电
92,遥遥领先
93,我在农村小时候也经常停电，后来就不会停电了
94,论他为啥叫“国家电网”，而不叫“中国电网”，这个国家电网可不是一个国家
95,国网怎么了，说人不是好东西，你家是老赖给你断电了？
96,现在我们村里基本一年到头也不停电
97,专利技术收割全球的国家电网
98,质疑国家电网，美国电力系统的工人会用汉语告诉你：没问题
99,电网人表示无感hhh
100,妹的
101,好丑
102,大部分是农民工的没脑子吧，不要技术专业吗？
103,你才是中年人 你们全家中年人
104,2010年之前深圳夏天会停电
105,我德国老师狂吹特高压
106,国家电网不仅是我国的国家电网公司，还是好几个国家的电网
107,6666
108,哈哈哈哈
109,国网才是扫地新你敢夜佢哈哈哈哈哈
110,世界五百强排第三
111,拜登老贼:别逼兔子
112,只有油贵只有油贵
113,碰瓷营销？
114,捂脸
115,最近德州的电价涨了270
116,西电东送
117,在中国做生意得罪国字头的你还想好好玩不？
118,致敬
119,它除了中国还有其他几个国家的电力也归他
120,电网仅次于中石油和中石化
121,因为电费贵啊
122,这两天美国电价要上天啊
123,你再骂？
124,配电呢？
125,不算贵
126,小编：激动得睡不着觉（我杀起来了！）
127,卧槽
128,童年回忆。
129,我的天，我已经算中年了
130,98年的我表示我不是中年人
131,去年冬天也有
132,99表示不知道你说的是啥
133,1w6
134,基本操作，基本操作
135,你再骂，我才19
136,在我们这边，如果特斯拉事件在这里的话，可能直接是告南方电网ha因为我们这边是广西  
137,数据比较能？证据呢？
138,世界第一……！
139,阿婆主怎么那么像我家的法斗
140,牛啊我的国
141,我戴森球也是缺电  水多加面 面多加水
142,先看清字再讲吧
143,那时候用电瓶点灯打麻将
144,房东收的贵
145,10年到12年，我们这里也经常计划停电，同学们都人手一个小台灯
146,充电是直充还是咋滴，不用你家充电桩啊
147,阿三：我要搞正负一亿伏
148,科技大牛
149,大多是农民工
150,明明说的是电流，麻烦看清楚字儿再说嘛
151,处于南网范围内的我真的没接触过国网的
152,那是95598
153,特高压输电项目开会时坐着的都是中国人
154,小时候家里常备蜡烛
155,全球500强前3啊，你惹她
