,弹幕
1,恩
2,把人活活逼死
3,2
4,种子研发投入是需要天量的真金白银的，还不一定能研发成功。
5,本土猪肥肉太多，贼难吃
6,没技术的亏
7,没技术说啥也白费
8,1
9,2
10,2
11,22222
12,111
13,2222222
14,222
15,酱香才是王道
16,2
17,2
18,人类啊 生物界唯一同类相残的物种
19,研究种猪技术还不如研究混凝土技术
20,222
21,猪啊   少民不吃，所以解决的方法就是压榨汉民
22,都忙着开发房地产，谁给你地种
23,我知道中储，但不相信
24,2
25,科技代差就是降维打击
26,直接掀桌子
27,你知道中储粮吗
28,没有一个企业真正投入研发，都是拿来主义赚钱
29,国策是失败群众买单
30,2222
31,2222
32,孟山都，老生化危机了
33,2
34,1111
35,22222
36,又涨价了？
37,2
38,吃的又不是袁的，别乱说
39,2
40,我家农村的，反正卖出去也就那点钱
41,好了，鉴定完毕。又是一个回形针。
42,你不爱国 你爱过就滚出去 这里是china
43,有房子重要？
44,管理能力差 
45,谢罪
46,2
47,来了来了
48,2
49,2
50,1
51,22222
52,只吃本土物种
53,我不吃杂交的
54,222
55,2
56,2
57,直接开花
58,太难了，有点出息的都不想学农学，都想搞钱学金融
59,哈哈哈哈哈有点有趣
60,mdzz
61,那是北京白鸭
62,其实就是不想撕破脸，大家都好看
63,修改专利法，废了丫的
64,看看老美所谓规则自己说了算
65,规则可以不认
66,科学技术是第一生产力
67,这营销号搁着fp呢，基本食品不会专利强制许可？
68,你不按他们的玩，他们就不会按你的玩，到时候几亿人失业
69,我有一u盘的种子
70,说白了还是靠国外
71,农业部不关心这些，农业部老爷们只关心中国人吃不吃狗肉和火鸡肉
72,害。如果真开始危机了，还管他侵权？
73,2
74,粮食不会不够用
75,活该，中国从没有注重过专利，是从没有
76,222
77,也是
78,研究生人上人们在干嘛？
79,大豆是为了其他粮食战略放弃
80,22222
81,2
82,2222
83,222
84,人家人均农地多啊
85,搞种子不如搞房产
86,22222222
87,哈哈，不打就是侵权
88,222
89,一个国家和全世界国家比哪哪都不如
90,一个国家和全世界国家比哪哪都差
91,求涨工资。。
92,告他垄断
93,土豆，吃土豆能解决很大问题
94,2
95,现在是造房大国吧！农村人都进城务工了，有谁还种地。土地都建房了，没有土地种粮食
96, 我喝酒喝醉了什么都有了
97,2
98,菜篮子
99,科技
100,袁隆平的水稻不好吃，只是后备
101,看的好生巧
102,笑了，侵权又怎么了
103,转基因。本来以前可以留种，现在得买
104,1
105,2
106,2
107,2
108,感谢砖家
109,222
110,1
111,2
112,2
113,就是农业发展没跟上，粮食不解决，我看看那么多钢筋混泥土能不能当饭吃
114,没事自己有地自己种自己吃 不慌
115,农业部部长？？？出来挨打
116,222
117,22222
118,1
119,2
120,没事没有了实在买不起可以直接抢
121,222
122,涨价是跟着国际粮食价格走。不论你粮食够不够涨价逻辑是改不掉的
123,黑猪白猪能卖的就是好猪
124,2
125,3
126,22222
127,2
128,1
129,农业工业化
130,2
131,2
132,扯淡吧，菜和肉能和粮食相提并论？
133,2
134,2
135,进口的鸡除了长得快，一点都不好吃，我现在都不吃鸡肉了
136,2
137,感谢房地产
138,要勇于掀桌子，不承认影响国家安全的种子专利
139,1
140,5000年没有科学，有屁用
141,2
142,你有的什么种子
143,111
144,2
145,早干嘛去了？就知道炒房子
146,玩干嘛去了？
147,2
148,工资什么时候涨点啊！
149,222
150,2
151,弹幕里的喷子怎么这么多
152,刚看新闻投了24万吨猪肉
153,2
154,私有化，你总不能拦着不让卖
155,咱们太自大了 一直不长记性 几千年文明说了几千年
156,11
157,现在中国是工业大国 不是农业大国了 
158,2 现在很慌
159,美国房地产占比比我们高的
160,2
161,中国专利法不保护动植物新品种
162,这都小事，民心最重要
163,2
164,2
165,东风快递东风快递
166,你这文案一个字没改，搬出来
167,管他侵权不侵权，技术要掌握。
168,别担心，我们有的房。
169,2
170,1
171,2          2             2    
172,2
173,2
174,2
175,2
176,2
177,2
178,不承认他的专利就完事了
179,1
180,吃人的力量，超乎你的想象
181,已经投诉
182,2
183,2
184,1
185,什么都是研发不行
186,22222
187,2
188,不就是美国吗
189,这都能看出粮食问题啊
190,因为经济趋势下，瞧不起农业。
191,很多中国人不吃转基因。
192,原来美国转型农业出口大国
193,袁隆平有产品吗
194,就算屯了你又能吃多久？
195,111
196,这么多农业大学都在研究啥呀
197,农业部呢
198,2
199,2
200,2
201,22222
202,国家有植物种子库
203,好多种子基因都变了，野生的才行
204,2
205,1
206,求你们吃素少吃肉 减少肉就是减少粮食浪费
207,1
208,2
209,一听声音就是老营销了，文案直扒改词一样似的
210,亏在没人才
211,差人才
212,2
213,洗稿的话，请标注一下原文吧。尊重一下原作者
214,5000年？你怎么不谈科技没有美国先进
215,涨价是因为人口过剩？还是因为农业和牲畜业落后导致产量少供不应求？
216,制造焦虑的一些组织就是真的坏，是不是又领到补助了
217,屯粮不屯枪，你家是粮仓
218,1
219,2
220,营销号 中国是为了主粮放弃了大豆
221,2
222,醒醒吧，战争已经开始了
223,2
224,吃人的技术不断创新
225,2
226,22222
227,低工资高物价
228,1
229,没有说明涨价与进口种子有直接关系，在我看来整个视频都是在贩卖焦虑
230,都是美国搞的
231,2
232,没人家有远见
233,走，卖房子，买肉吃。
234,农业部门..
235,2
236,2
237,啥也没囤，没的吃就烧杀抢掠
238,贷款都给房地产了，肯定没有多少资金给农业贷款
239,马云不是一家科技公司的懂事吗？他懂吗？
240,这些受马云的科技公司影响吗？
241,额⊙∀⊙！
242,2
243,软实力
244,脱题了
245,论见多识广的重要性
246,短视和远见
247,222
248,主要美国印钱太多了，转嫁危机给他国
249,这里的弹幕咋都这么恶臭
250,主要是专家说不给农村养猪，MB
251,2
252,111
253,你不敢玩阴的，就不别指责别人玩阴的了
254,不会投机取巧，活该被人摘桃子
255,22222222
256,2
257,危言耸听
258,没屯，家里不让
259,2
260,巴西大豆skr
261,有钱炒房不好吗  做什么研发
262,全b站都知道，哪里有问题
263,？？？这么说，原始人发展了几十万年，为什么不如现在的国家发展几十年
264,2
