,弹幕
1,小米又不是娃哈哈
2,高兴坏了，广告费省了
3,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
4,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
5,老板的自尊心哈哈哈
6,自尊心
7,ayouOK
8,我们市场部姨子不让我代言
9,are u ok
10,明天都开除了
11,哈哈哈哈帅
12,《试用》
13,哈哈哈哈哈哈哈哈哈
14,要要要要要
15,哈哈哈哈哈哈
16,整个市场部派遣警告
17,《自尊心》
18,《也不用》
19,雷总一上气质都不一样了
20,让你代言，还要市场部干嘛
21,真不错
22,明星代言真是很蠢
23,哈哈哈
24,哈哈哈
25,hhhhhhhh
26,学董明珠
27,英文说的好就你了
28,可以
29,市场部全体员工明天因左脚先踏进公司大门被开除
30,全开了
31,一模一样
32,董明珠：我尝试过了，摔不坏
33,帅
34,颜值吃饭
35,ayok
36,市场部膨胀了
37,因为垃圾系统
38,市场部：你代言了 我们哪来的油水 坚决不同意
39,你明明很开心，开心的都笑出来了
40,雷军：不用我代言的马上开除
41,代言的溢价会加在用户头上  用户会愿意么
42,雷总代言后全是鬼畜，这就是为什么不让你当
43,还可以啊
44,没有董明珠那张好
45,找董明珠
46,把市场部整个部门给裁了
47,雷总最帅
48,雷军:我喂我自己袋盐
49,把市场部经理开了
50,你看他笑的得多开心
51,后来呢我就把他们全开了 然后我当了代言
52,我同意Y(^_^)Y
53,雷总去华为代个言？
54,董明珠直呼内行
55,tm不要钱也...
56,哈哈哈哈
57,帅哥你谁？
58,哈哈哈
59,倒给钱试试
60,市场部大清洗开始
61,汤川专务
62,不用我我把你撤喽
63,市场部开了
64,哈哈哈哈哈哈哈哈哈哈
65,关键他请啥人啊，加拿大炮王，这种都请来代言，我特么最讨厌了
66,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
67,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
68,帅
69,哈哈哈哈哈哈哈
70,挺幽默的
71,建议发专辑
72,可是你英语好啊
73,are you OK？？？？？
74,雷总可不可以不要钱帮我代言一下，我贝斯特橱柜的
75,针不戳
76,学董明珠呢
77,雷总这发量
78,这必须得辞退啊
79,炒了炒了
80,炒了市场
81,帅的！！
82,是啊
83,请董明珠
84,挺好的，让雷总代言吧，省笔代言费用在产品上
85,嗯，代言人左边那位一看面表情僵硬。想必也是为了工作。
86,哈哈哈哈哈哈哈哈哈哈哈哈
87,董明珠直呼内行
88,市场部整个班子换了
89,哈哈哈
90,帅
91,董明珠前车可鉴
92,省广告费
93,什么？雷军不是小米代言人？？？
94,市场部换人，敢不听话
95,炒掉他
96,直接昂雷总代言
97,如果可以把请代言人的钱落实到产品上，让雷总代言也是极好的
98,不要钱没油水～
99,市场部被连夜开除
100,这不比别的明星效果好么
101,ohhhhhhhhh
102,哈哈哈哈哈哈
103,？炒了炒了
104,我觉得可
105,开除市场部
106,市场部可以撤销了，都卷铺盖走人吧
107,可以可以
108,王源：？？？？？？
109,挺好的
110,这就是气质
111,那就不要市场部了！
112,我也同意了
113,666
114,哈哈哈哈
115,危  市场部  危
116,雷总：市场部全体开除(doge)
117,那就把市场部那些人炒了
118,学董姐，开机冒头像
119,他们不想干了
120,市场部直接撤销吧，卷铺盖
121,p的连我自己都不认识了哈哈哈
122,市场部可以收拾东西了
123,买它买它
124,哈哈哈，帅
125,市场部能做得了你们的主？
126,帅
127,学董大姐
128,不需要请！
