,弹幕
1,个泡
2,承不承认不影响他们飞英国
3,好家伙，真会计算
4,BBC一样，可以自由自在编新闻了
5,呵呵，我堂姐留学英国一年花费50万！
6,赶紧滚
7,大婴弟国
8,李嘉诚是加拿大籍
9,我们反正不认，要认英国自己认。
10,2:36，心瞎的人？
11,中国这一届强的一匹
12,我听闻有很多香港人已经打算移民了！
13,赶紧，趁早滚
14,什么四两拨千斤。菜上桌之前直接掀飞了桌板。。
15,英国马上瓦姐
16,讲个笑话:英国
17,为什么这么多人还去
18,任贤齐
19,难办？那就别办啦！
20,去英国可以开餐馆，洗盘子
21,想赚中国的钱就要对中国好，一天到晚跳脸还想赚钱？
22,好，赶紧滚，乌烟瘴气
23,干的漂亮
24,咱们还不够强，得强到让世界侧目才能让他们认识到咱们强大起来了
25,移民250
26,就没想过要留人
27,说不知道那个，这是香港回归的时候和英国商定的事情
28,都是国人的艰苦奋斗得来的，并不容易啊
29,英国还有霍格华兹呢怕你？哈哈哈哈
30,房地产6.5%，还算是合理水平
31,哈哈哈先见上帝
32,人要走就走吗
33,滚滚滚哈哈哈哈
34,哈哈哈哈哈哈哈哈哈哈哈
35,哈哈哈哈哈哈哈哈哈哈哈
36,现在，大多数留学的含金量不如国内经过高考、研究生考试的大学生。
37,不去英国留学，含金量太低。
38,英联邦的学历，普遍水，现在国内都清楚了
39,英国的学历，大多数太水。一年的硕士能学什么？？
40,没签过的都是废纸
41,他们有钱移民吗
42,哈哈
43,移民骗局 
44,跟中国人比算计？我们算了几千年了
45,呵呵呵呵
46,nb
47,留学就想留在英国？很难的
48,哪一份研究报告？出处呢？
49,二选一吧
50,去其糟粕
51,祖国终于强大了！开心！自豪！
52,直接掀桌子
53,赶紧去吧
54,说留不住心的赶紧带头移民
55,很多明星不也转外国国籍然后照样来中国捞钱
56,日不落帝国，哈哈哈。
57,只要不承认英国学位，立马搞定。
58,所以还是建议卖掉房产退出中国籍再老老实实移民不要做双面人呢～
59,中国大学的教育质量能和英国比的吗
60,点赞
61,大嘤帝国
62,工具人，用完就扔而已
63,bno相当于第二国籍，让它存在会用来搞笑
64,不是难，是根本进不来
65,好事呀
66,太好了
67,人均还是差很远 
68,你敢喷英国小心女王派遣舰队打你
69,。。。没讲明白啊 将在哪啊
70,接化发
71,让我接招?直接把你手打断
72,英国的签证是真不要脸，除了贵没别的
73,对的 赶紧走
74,赶紧都移民英国吧 那里是天堂
75,众所周知摩纳哥是世界第一强国，因为他的人均GDP最高
76,英国就是个笑话
77,没懂怎么将军的
78,中国不存在双重国籍
79,不知道
80,嘤嘤嘤(ಥ_ಥ)
81,把炮舰开过来瞅瞅
82,想滚的赶紧滚去找你的爸爸
83,双重国籍本来就扯
84,留的住人留不住心  
85,赶紧滚
86,你逼我的，偶像
87,说比人均的，你创造了什么价值？你价值拉低人均是不是可惜赶紧滚了？？
88,正好选沙里淘金了
89,英国根本就没想到这个，真是措手不及
90,小留学生 小学就开始留学。。。
91,到时候，军舰开到他的不列颠，
92,人均呢？
93,强国无需外交
94,我掀桌子了
95,有镀金的，也有学习思想科技文化的 不能算亏
96,这张牌没用，我掀牌桌
97,李嘉诚老狗
98,大嘤帝国
99,真没出息3500亿就动心了 我大中国过万亿城市十几个
100,要钱呗
101,加中国国籍要有技术科技文化贡献的，有钱都难进。
102,正好给个理由把这个问题解决了
103,没毛病
104,英国衰落有错？？
105,玩脱了
106,不是的，没有让二选一，不是这么简单的
107,加拿大更直接，不但大量囤积每一个人可以打9次的疫苗，也欢迎香港年轻学生，开始囤积人才
108,我觉得去很好，占领英国
109,提纯
110,哈哈哈哈
111,妙啊
112,我天
113,然后中国国际电视台的播放牌照英国给吊销了
114,你是在哪里听说200多亿英镑的
115,是的，每个成年人都应该有自己的政治态度
116,中国一直都不承认中国居民双重国籍的
117,直接掀桌子
118,二代消费
119,妙啊
120,真有钱
121,弹幕护体
122,你把棋盘摆好，我把桌子掀了
123,四两拨千斤
124,哈哈哈哈，大腚
125,太好了 欢送
126,不知道。。。
127,华夏万万岁
128,留学生糊涂啊
129,哈哈哈
130,侮辱性极强
131,我们不同意
132,哈哈哈
133,英国是五常之耻
134,有点乐观了
135,日落帝国
136,来打我呀
137,反杀
138,拿bno去英国的都是人傻钱多
139,再翻10倍
140,卧槽
141,哈哈哈，接化发
142,提纯棒棒哒
143,对
144,我就喜欢兔子耍流氓
145,快去啊
146,不，我不知道
147,李嘉诚不说了？
148,部分弹幕骂留学生就离谱，又不是移民
149,谢谢英国
150,干的漂亮
151,100万人慢走不送
152,大阴帝国
153,随他去吧(*￣m￣)
154,肯定不要寒酸的啊
155,中国国籍有多难加入
156,抢劫老思维了
157,英国人给中国公民发护照，简直是可笑
158,接化发
159,一言为定 双喜临门
160,嘉诚生气的离开直播间
161,房地产占了多少？只是好奇。
162,牌都不用打直接掀桌子
163,b站好几个留英学生直播呢，看着头疼
164,霸气！！！
165,自己的祖国是这么选的吗？
166,那些小崽子第二次接回来了吗？
167,都去吧，去了就不要回来
168,中国几千年都是第一，英国300年算个der
169,直接掀桌子
170,看到祖国这么“无情”，我就放心了
171,哈哈哈
172,眼瞎的走了更好
173,昔日大腚帝国
174,还有我这种大留学生
175,靠移民发财这个国家也就快完蛋了
176,从长远看，这是好事。
177,英国在全世界都不招人待见
178,英国狗
179,啥日不落帝国都是梦
180,好家伙，真会算计
181,想得美
182,比狠比总量，比惨比人均
183,人均多少
184,不会的不会的 那是他们亲妈亲爸 让他们去吧
185,弹丸之地，怎与日月争辉
186,成语达人
187,赶紧去
188,整挺好哈哈哈
