,弹幕
1,补税
2,河北继承公证费免费啊
3,雁过拔毛
4,契税涨了
5,都不低
6,卖最合适
7,亲属间买卖
8,一块钱卖给我
9,哥们没有玩过房地产吧，交税价格和成交价格根本不是一个价格
10,直接抢
11,父母活的比较久，70年没剩下多少年了。
12,使用权
13,凭什么要这么多碎
14,用20万卖掉
15,现在不是可以用遗嘱吗不用公证
16,明着抢你的钱你有什么办法，呵呵
17,好家伙开口就是两万一平方
18,直接买了拿钱算了
19,买卖
20,明抢了
21,我家是按买卖过户的
22,对呀就是卖啊
23,肯定不要 我卖掉
24,唯一房屋继承就没有这些，别带坏节奏了！
25,税法不全都有吗，建议以后买房先做个税务咨询
26,一个房子，从出来到消亡，无时无刻不在抢你的钱！
27,抢劫
28,抢钱啊
29,变相的遗产税不正常吗
30,卖了拿钱加杠杆置换呀
31,陈胜吴广呢？
32,明抢算了
33,真的是
34,真的是
35,胡说八道
36,点赞投币
37,那给国家呢？
38,现在就像太极张三丰里演的似的，是凡有资金流动就近跟着各种税
39,咱爸妈啥地方偷来的
40,4万块
41,遗产
42,一块钱别想了，人家有自己的价格计算方式不是按你自己的交易算的
43,我自己登房产证
44,买的时候就写的我名字不就没事了
45,要了父母的房子就没法吸血了
46,不要脸
47,不要，你住哪，流浪汉
48,房子如葱的时代要来了
49,总之就是刮民脂民膏
50,这么不要脸
51,不要的都给我，我要
52,为什么不能直接写我的名字
53,直接写名字啊
54,准确说还有万分之五的印花税
55,我爸妈都是卖给我的
56,假的，好多东西都不对，别错听谣言啊
57,那不会再涨了，房价不会涨很多
58,我们家两套一千四百万……
59,父母卖掉，直接拿钱
60,1元卖不行吗
61,父母给你房子基本就是以你的名义直接买的，你直接就是房产所有人，要过什么户
62,明抢
63,爸接我钱还不起那房子抵押不比买卖划算？
64,有说上面收割的，这其实是主要收的富人的税，平衡社会财富
65,父母给卖了，直接拿钱
66,国情
67,公证超级麻烦
68,直接卖房子给钱就行了
69,卖给子女呗1块钱转卖
70,我家房子都是我的名字，哈哈
71,公开抢钱
72,呵呵
73,直接写我名不好么
74,？？？
75,我觉得我不能呼吸了
76,拉倒吧，我还说逃税最便宜了
77,不行，万一我先走了呢
78,我懂了，开始明抢了
79,我家拆迁买了套房我爸妈问我要不要写我的名字，写了以后再买房就算第二套了，贷款更贵的，我就没让写
80,美国翻天了
81,问题买不起还能买卖过户吗
82,想多了，买房子永远不会亏。
83,1元购
84,我没房怎么办
85,对普通人还行，我就想看继承十几套的房东怎么搞
86,1000万卖给孩子
87,过分啊，这是与民争利吧
88,继承非基于
89,总是想着刮点民脂民膏
90,都要叫增值税了啊
91,抢钱好吧？有病吧。
92,房屋国家有估值的，傻不拉几的能让你卖一块?
93,。。。
94,这群狼吃肉比抢劫还轻松
95,如果房子降价了，会退给我钱吗？
96,？？？？？
97,胡说
98,你不要给我啊
99,？
100,遗产税
101,卖给别人，拿钱买新的
102,公证这么抢钱啊？
103,对，房产评估价的1%
104,这算不算想方设法在民众身上挂钱?
105,买
106,知道为什么老爸娶儿媳完了再离婚了。都是让你特么的给逼的
107,买了直接转账最合适
108,税费就像合法抢钱
109,我懂为什么要偷税漏税了
110,你怎么证明你是父母的孩子
111,直接抢吧
112,乱带节奏必遭报应
113,难怪你要秃了 
114,妖言惑众 果断举报
115,土地是国家所有 你觉得抢你可以不住中国
116,直接给钱买呢
