,弹幕
1,最好往正在运行的呼吸机后面躲，然后笑看两家打起来[阴险]
2,心疼啊
3,核磁共振
4,我们老师还真这么讲过
5,真实
6,真实！我们也是！
7,医学生表示学到了哈哈哈
8,躲磁共振后面
9,我以为是因为越贵的设备越结实，肤浅了肤浅了
10,事实啊，悲哀
11,这个恒经典
12,当时听老师说 我觉得很？？ 现在发现 真的谢谢老师
13,听起来很难受
14,太机智了
15,楚国吴起行为
16,因为设备贵
17,就用刀砍对方
18,真实
19,对的，，老师就是这么说的。。。。
20,躲在氧气瓶后面来个一锅端
21,懂了我这就去查哪个设备贵
22,截图成功
23,中国医护人员就是这么可怜……
24,劝人学医，天打雷劈。
25,很心酸……也很现实。
26,有什么比人命贵的！
27,放屁的话！
28,什么时候医生能安全？
29,我却哭了
30,阿司匹林
31,真实
32,还有还有 每次考试找老师要重点 老师都说 病人不会按重点生病
33,你要是在医院工作，就知道哪个设备贵了
34,心疼
35,好耶直接躲呼吸机后面让他当场断气/bushi
36,达芬奇可以的
37,挺心酸的其实……
38,这个我们老师也说了
39,氧气瓶炸了警告
40,一模一样的
41,核磁共振仪贵不？
42,心疼
43,悲哀啊
44,我们老师也这么和我们说过！
45,核 磁 共 振
46,真实
47,我们老师也说过
48,护理学院也是这样说的
49,突然心疼
50,md魔幻现实
51,护士，在学校上急救护理课的时候老师跟我们说跑的时候记得把帽子还有衣服脱掉。
52,那个最贵？？？？
53,刀他！刀他！
54,真实
55,都这么说过的
56,心疼
57,语重心长
58,说的太对了
59,心疼
60,不愧是中国
61,吴起
62,磁共振上千万
63,那就必须放射科了。尤其是磁共振。
64,kmkk
65,好惨子
66,一种悲剧
67,问题是一般都是门诊医生和患者爆发矛盾，给你用机器检测的意思一般基本说不上话
68,老师好多也是在职的医生，有经验
69,..
70,真实，我们老师也是这么讲的
71,没错没错老师就是和我们这么说的
72,真实中透露了一点辛酸
73,太真实了
74,病房没有贵的设备，除了电脑、冰箱、抢救车、病例车、治疗车，这些贵吗？？还有啥贵你说
75,真的这么讲的
76,我们老师说过
77,极有道理
78,真实
79,这家伙他还想刀我
80,吴起行为
81,确实如此
82,一直以为是开玩笑的 原来是真的呀 
83,哈哈哈哈
84,？
85,我们老师也说过
86,心情沉重啊
87,心酸啊唉
88,我去，我们老师说过一样的话，就找机器躲
89,心疼
90,唉
91,心疼
92,我去医院，第一步就是去前台询问，你们医院什么什么设备贵，长什么样
93,于是按斗殴，你要赔一半
94,我老师就是这样说的
95,好家伙我老师也是这么跟我说的
96,好有道理啊
97,好难过……
98,妙啊
99,是的
100,心痛
