,弹幕
1,只 有
2,1
3,《简单的数论》
4,前面说了都是正实数了
5,初三悄悄路过
6,唉，读书好麻烦，我们还是去上大专吧，嘿嘿嘿
7,ohhhhh
8,1
9,222 
10,羧基计划
11,好家伙
12,我做过，我记得还有一种选项，我不会，当时我都惊了
13,我……
14,上来盲猜选D
15,这套路6666666
16,师傅，别念了
17,港真，我放缩法不很会用哎
18,大学生知道拉格朗日
19,x，y，w都是正实数，不用讨论正负
20,2
21,权方和不等式
22,好家伙
23,好家伙
24,逐渐懵逼
25,哈哈哈哈哈哈哈
26,2
27,最后一道。。。不等式做到过
28,权方和
29,等于1
30,好家伙
31,直接蒙对
32,好家伙对了
33,那个不是x/x嘛？？怎么是y/y
34,保姆喂饭
35,谢谢，已经白了
36,2
37,这是大一的内容了
38,直接蒙B
39,好家伙
40,我一个初中生看的老带感了
41,全选D哈哈哈哈哈哈哈哈哈哈哈哈
42,还没学到
43,2
44,权方和
45,这题我是先把z用给的条件放缩消掉
46,b吧
47,柯西不等式。。。
48,C？
49,大学生表示看的很爽
50,方法挺常规，但想不到这一层
51,权方和不等式可以做
52,    权方和不等式
53,好家伙
54,这不和第一种一样吗？...
55,《非常简单》
56,2
57,柯西不等式变形
58,这种题必有√，选D啊
59,好家伙，已经完全懵逼了
60,2
61,第一题得做半个小时...
62,ohhhhhh
63,会啊，对不对就是另一回事
64,好家伙
65,好家伙，这才第一道题
66,已经听不懂了
67,我人傻了
68,《第一题》
69,985看完弹幕表示自己只配上大专
70,一个都不会
71,新教材的基本不等式放在了高一上学期
72,说全部蒙的 建议看一下规则
73,没国奖再见
74,我啥也不会，选的1
75,一试中档难度
76,握草
77,2
78,第一题自闭了
79,没错吗 w不是取y吗
80,牛逼
81,别tm江苏表示简单了，你江苏能上得排面的也就那么几个学校
82,我好懵
83,好家伙
84,啥一道题八分钟啊 up主把这题讲完了用时8min 他考场上可能一两min搞定吧
85,那个高一不会的就离谱，最值不等式高一下才教
86,我直呼好家伙
