,弹幕
1,因为其他五个人保研
2,然后我就加入了每晚的麻将局
3,我能顶住
4,真实
5,室友刚起床
6,这不是跟刘晓艳老师说得一样吗
7,我顶住了
8,是的
9,我们宿舍她们九十点就睡觉了，10点就关灯了，哈哈哈
10,我当年就是这样考上研究生的
11,为什么不保研？
12,放屁
13,最后这个笑容，孟烦了
14,是我了
15,这眼神
16,不对，不打游戏，被别人说得好难受
17,不啊，我考上了啊
18,正常上班不都这样嘛？
19,来两把
20,太真实了
21,哈哈哈哈
22,真实，就是我的状况
23,其他都是保研的
24,另外五个保研
25,md我初三同感
26,本科八人间，就我一个人考研，每天23：30回去，最终上岸
27,我们寝8个就我一个人学，好难啊
28,就这？
29,我不打游戏
30,我就是这样的，我们宿舍五个人都在玩，我考上了，还是初试第一，真不容易
31,哈哈哈哈
32,其他五个人都保研了
33,我就是啊，我们宿舍就我自己考，我考上了啊，而且418分。不在宿舍学习就完事了
34,废了
35,呵呵哈哈哈
36,哈哈哈哈哈哈
37,对不起，我不会玩
38,这是医学生的日常
39,高中是学校管着，考研不是
40,我老了研究生天天这样
41,这个笑容我喜欢
42,来把亚索
43,b话少说，上号（doge）
44,是我没错了
45,剩下五个都保研了
46,高三现状
47,我宿舍就这样一年
48,老子才不会被诱惑，
49,放屁
50,这不是高中吗这不是高中吗
51,室友天天打游戏到凌晨
52,真是
53,就是我
54,找工作啊
55,哈哈哈
56,我能顶住
57,我就是这么坚持下来的
58, 对不起，我真是这样
59,说高三生活的，不是没考就是吹牛。考清北的研都做不到
60,咋这么像张译
61,哈哈哈哈哈哈
62,不患寡而患不均
63,郭至清老师。。。
64,毛线，我隔壁宿舍的他出门我们没醒，他进门我们也没醒
65,我们宿舍歪歪就顶住了，好厉害
66,我去年也是这样的
67,你和他们为伍之后，到最后发现全是保妍成功的，就你没上
68,你和他介
69,哈哈哈哈
70,他们都保了
71,徐涛也这么说
72,我就是这么考上的
73,哈哈哈哈哈哈哈哈哈哈
74,真实啊
75,哈哈哈哈哈哈哈哈哈哈哈哈哈
76,真是
77,真实
78,就是……就这
79,就是……
80,开盘lol吧
81,真实  每次我一看书舍友就开始学累了吧，打把游戏啊
82,哈哈哈
83,上号
84,真实
85,太平盛世
86,好
87,太真实了吧！！！！！
88,那没问题啊，我学够了就来一局呗哈哈哈
89,然后晚上睡觉，你想睡别人不睡，芜湖，五人身亡
90,沙雕
91,我就是这样的，我宿舍就我一个考
92,我是我们宿舍的那一个，我做到了
93,不会五人够了
94,我宿舍就有一个，然而他做到了
95,我能
96,受不了是信念不坚定
97,来把王者
98,受得了
99,无论做什么环境很重要
100,那不就是普通的高中生活嘛
101,我就这样
102,这不就高三放学吗？
103,哈哈哈哈
104,剩下五个保研了
105,我不玩手机游戏怎么办
