,弹幕
1,不训诂句法专门训诂音标才能让你一辈子学不会
2,说得太好了，顶你！！！
3,短音和长音的区别
4,不一样
5,一点意义没有
6,孔乙己好评
7,鼓励更重要
8,小学生本生
9,是阿。毕竟小学教师的水平也不是很高嘛，是个问题
10,就是英式和美式的区别
11,原来百万还有B站号？？
12,一个长的，一个短的
13,好可爱
14,说得好！！
15,我今天上课刚好讲到这个
16,不是为了教会孩子并建立兴趣，只是为了拉开分值差距
17,对哦！！！
18,别说这些了.....小孩真的知道咋读吗？
19,真的是
20,一样吧
21,这个小姐姐好好看
22,我顺便再问一句，中国学英语学的是美式英语还是英式英语？毕竟不同的英语，发音都不一样。
23,你在讲什么？我听不懂。
24,打倒这个老师！
25,茴香豆，当了掌柜记账要用
26,小学阶段兴趣最重要。
27,英专的都知道牛津词典吧，小学英语老师不需要英专吗
28,卷呗
29,就不该出这题
30,我家有牛津高阶英汉词典，这就查()
31,还有口音问题，我小时候都没这种题的
32,回有四种写法
33,一个上级，说角jiao色，我说是jue色，她说我没文化
34,突然想起高中语文老师极度担忧小学初中老师在教什么
35,学英语的人都年轻，不是奉承，我认得三个皆是如此
36,回字有几种写法？（知识增加）
37,牛津字典：攻击力不高，侮辱性极强的道具
38,"前面的是短音后面明显长一点, 音位的话一个是高位后元音另一个是稍低一点, 很好区分啊"
39,这个老师我喜欢
40,漂亮
41,你好看，你说啥都对
42,我们老师说过你的答案虽然是正确的但得不到改卷人的认可就是错误
43,我对英语完全失去兴趣就是因为初中老师。
44,长的好像我高中同学。
45,up好漂亮啊
46,遗忘在角落里的dna活起来了
47,对
48,小学教的那是中英美三式英语的混合
49,是啊！
50,小学老师 就是学历很低的，考教师资格证可不代表你能教人了
51,但凡我的英语老师是这样，我估计我也会及格吧
52,反正我改什么就是什么
53,我不管你是错还是对我不管你是错还是对
54,回子的四种写法
55,长短音...
56,说得太好了！我现在好多学生就是看到英语就头疼
57,你知道吗，回字有四种写法
58,好美
59,其实是K.K.美式国际音标根本没有:这个符号，所有长音都没有
60,没办法，存在美式和英式的分歧。
61,孔乙己
62,我小学被英语老师打了。高考语文138，数学142，英语63。。。
63,/skʊɫ/ /kʎɑ:sɻu:m/
64,这个怎么这么难小学题？
65,这种乱七八糟的的问题极有可能导致学生产生厌学情绪
66,确实
67,确实
68,很对
69,点赞了！
70,今天的B站就到这里了
71,英语老师是神，不可侵犯
72,合适
73,我侄儿的老师也是这样
74,都这样
75,我01年的 小学就有这种题..完全瞎蒙
76,中国学生看什么牛津字典？中式发音多高贵。
77,对的
78,因为每次视频都会抛媚眼。我又来心动了
79,no offense啊，offense就offense了啊
80,模仿的小学生还真像
81,u/u:都是可以的。没必要强行区分
82,u：u：
83,好像海清
84,想太多，谁这么多功夫给你重建
85,"小学英语老师本人,对“标准答案”表示无奈"
86,如果是英式发音的话确实要选错的
87,太对了！
88,茴这个比方好啊
89,教育者要先接受教育。
90,就不该出这种题，好像要一下变成学问家一样
91,我以前学英语就是这样，搞的一点兴趣都没有了
92,不过还是要按照教科书上的主流读音
93,确实，我永远记得小时候我说stand up 发音斯丹大破，被人家说英语不标准的自闭。其实我没错
94,可惜出题人都不知道他出错了
95,无聊的老师
96,还好我的英语老师都和免子一样好
97,哈哈哈哈哈哈
98,主要是这题出的有问题
99,很明显读音一样啊
100,很明显希望读音啊
101,这也太难了
102,我就好喜欢这种题......喜欢一点点研究这种东西
103,一个重音一个不是重音啊
104,去教育局举报她啊，
105,狂赞你，他们这种搞又啊很么一爱为
106,2010年全国二卷就有这样的题目！
107,完全同意！
108,哈哈哈哈哈哈哈哈哈哈哈哈
109,给三连了哈哈 
110,不能在同意！！！
111,是啊
112,我看了两遍了，认真看
113,一键三连
114,值得反思
115,小学就搞得这么学究。
116,我就是这样对英语没兴趣的
117,明显是那位老师的字典偷懒了，我读书时候就是发u：的音，可能那是老派的读音吧
118,谁会查这种发音啊
119,出题人比英国人还会说英语
120,平淡的说出了这句话
121,对对对
122,杠小学老师很有必要
123,不一样啊
124,我是不懂英文
125,百万观点好棒！！！
126,The deluge.
127,懂了打懂
128,是茴香豆的茴有几种写法
129,什么字典，有道网易都有两种读音
130,笑色特了
131,你要吃生活了
132,防杠声明
133,现在的老师只会用这种方式证明自己
134,百万，这条视频是近几万条里最好的，谢谢你
135,收藏
136,百万_你中戳中了中式教育的致命处
137,老婆
138,太爱百万了。啥才是教育的本质？
139,不出这种题目怎么凸现老师的能力
140,气得不会说中文了
141,小学出这种题只能说明是出题者的心理和逻辑都有问题。
142,美音和英音
143,真可爱
144,不是一个长音一个短音么。。。
145,真像小学生
146,是真的！！！！！！
147,是英音和美音的区别吧
148,英式发音和美式发音？那个老师不认英式发音？
149,其他科目也有类似问题！！！
