,弹幕
1,西北口音，但不是西安这边的关中口音，陕北或者甘肃的
2,哈哈哈哈哈哈哈哈
3,都说刨出来的
4,开门，快递
5,刚挖的这会又捡的
6,又是个土拨鼠
7,又没说他盗墓 不打自招了
8,口吐芬芳，眼里只有钱吗
9,哈哈哈
10,我居然猜对了
11,镇墓兽？
12,你跟警察说你是捡的你猜他们信不信
13,这意思是还得继续挖
14,对号入座。
15,？？？？？？？？？？
16,哈哈
17,哈哈哈哈哈哈哈
18,哈哈哈
19,铁盗墓
20,一口咬定：捡的！
21,嘛
22,口音自曝家门，不请自来
23,无与伦比
24,这是俺捡嘞，中不中？
25,工地
26,甘肃口音
27,回去再挖
28,不知所措
29,这口音
30,好家伙，这镇墓兽满暴了吗？
31,教唆逃跑doge
32,真直接
33,你跟人民警察经解释解释，看他信不信
34,hhhhh睡醒手上就捧着了
35,工地都出这
36,土里捡的
37,新鲜出土
38,哈哈哈哈哈哈
39,哈哈哈哈哈哈
40,镇墓的吧
41,还得回去挖，
42,还有，接着去挖
43,牛逼
44,我怎么就没这么好的运气
45,哈哈哈
46,110！
47,？？？？？？？？
48,朱元璋的，花生米起步
49,你咋那么会捡？
50,赶紧去周边继续
51,没有
52,哈哈哈
53,哈哈哈哈哈哈
54,镇墓兽
55,进去吧
56,我寻思也没人要啊
57,？？
58,什么阴间配乐
59,陕北
60,陕西人
61,棒槌
62,有也不给你看了
63,好家伙，专业对口呀
64,甘肃的
65,哈哈哈哈哈旁边还有别的吧 俩呢！
66,哈哈哈哈哈哈哈哈哈哈哈
67,也没买人买镇墓兽回去摆着啊
68,待会就回去挖
69,年
70,不关心墓葬，只关心价值
71,哈哈哈哈
72,还得再回去挖挖
73,？？？？？
74,工地老友
75,镇定
76,哈哈哈哈
77,直接
78,陕西口音，出土圣地啊
79,好家伙 镇墓兽
80,我怎么捡不到
81,这人听不懂话啊
82,西安人的汾
83,是伊吹
84,直接自爆哈哈哈哈
85,哈哈哈哈
86,哈哈哈哈哈哈哈
87,陕北口音
88,扇贝口音
89,绝对盗墓的
90,天呐
91,啊这
92,原地死亡
93,传统工地
94,？？
95,为什么这些人好多小拇指甲都留长啊，看见好多个了
96,自报家门
97,hape
98,不允许交易的
99,陕北口音
100,你又捡啦
101,哈哈哈 真的憨
102,哈哈
103,那你跟警察讲啊
104,哈哈哈哈
105,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
106,他刚还说是挖出来的
107,抱紧干得漂亮
108,不知道咋来的？
109,？
110,？
111,哈哈哈
112,牛啊
113,谁会往土里填这玩意，肯定是和墓有关的啊
114,都这么说
115,吓死我了这个声音
116,祖传工地
117,-7/9+99---*//856+4
118,哈哈哈
119,工地老头
120,好家伙
121,M
122,墓门口的石狮子啊啊啊啊啊啊啊
123,哈哈哈哈
124,陕西的施工队
125,西北口音
126,？
127,前 后 矛 盾
128,陕北的
129,谁给你信啊
130,什么，宋不是汉族人建立的吗
131,陕西人口语？
132,盗墓的没跑了
133,你是土拨鼠吗？
134,自爆卡车
135,哦豁
136,为什么那么懂啊
137,自爆式提问
138,哈哈哈哈哈哈
139,哈哈哈哈
140,哈哈哈哈
141,镇墓兽
142,老手了
143,镇墓兽
144,《捡的》
145,这衣服怎么这么像警徽
146,憨笑
147,哈哈哈哈哈哈哈哈哈
148,好蠢啊
149,笑你m呢想钱想疯了
150,坟头捡的
151,少数民族发音
152,牢底坐穿
153,卧槽 实诚
154,要不你再回去看看？
155,哈哈哈哈哈哈哈哈哈哈
156,刚刚还说土里来的
157,又贪又傻
158,另一个可能跟别人分了
159,一堆假话
160,？草哈哈哈哈哈哈哈哈哈哈哈
161,陕西老乡
162,跟警察说去吧
163,？？？
164,哈哈哈哈
165,哈哈哈哈哈哈哈哈哈
166,好家伙
167,牛逼噢
168,这么在意值多少钱那已经确定了
169,牛逼，直接自爆
170,哈哈哈
171,哈哈哈
172,摊上事了
173,陕北口音
174,镇墓兽吗哈哈哈
175,吼吼
176,他咋知道是明代的
177,西安人咧
178,他下午刚刨出来的，我录屏了
179,好家伙
180,笑死了
181,笑死了
182,好家伙
183,你这么一说，回头他马上得再去挖挖看
184,《捡到嘛》
185,《工地》
186,哈哈哈哈哈
187,土里捡的，没毛病
188,真就只知道钱，不知道法吗
189,哈哈哈
190,《值  钱  吧》
191,还有块碑
192,这是阴宅的
193,老工地了
194,地下三米捡的
195,孙子兵法也是山东一工地出的
196,？？？？？？
197,局里说吧
198,老盗墓贼了
199,笑死我了
200,那我回头再刨刨去，今天只刨到了一个
201,明代的墓，赶紧回去挖
202,西北的
203,回回口音
204,几米深的土里捡的
205,害怕
206,胡八一狂喜
207,摸金校尉
208,呜呜
209,这是个大墓啊
210,刚才还下午挖的呢
211,还有具尸体
212,铁憨憨
213,憨憨
214,学精了
215,……
216,锅地上剪的
217,河中石兽
218,哈哈哈哈
219,考古工地
220,报警了赶紧滚
221,不聪明的样子
222,哈哈哈哈哈
223,工地老演员了
224,big胆！
225,这个口音是不是西北的？
226,明早期的常规物品交易应该不犯法，但是盗墓肯定是犯法的，这个是墓葬品，那显而易见大概率盗出来的
227,把警察当傻子呢
228,挺漂亮
229,哈哈哈
