,弹幕
1,呦，宝友啊
2,唐三彩
3,有点东西
4,盗墓贼
5,三彩吧
6,有觉悟
7,盗出来再给你看看
8,我看见这东西就感觉有阴气
9,直接问年了2333
10,这都直接交代了，昨天盗的
11,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
12,汉彩吧，
13,无期有望
14,哈哈哈哈哈
15,刚从地里回来吧这是
16,我去
17,牛专业
18,在线量刑
19,弹幕真就看几天鉴宝，人均大师了？你们恶心不恶心啊
20,马老师看个马
21,像隋的
22,北魏的
23,北魏？
24,盗
25,像这种唐三彩都值好几百万
26,来的
27,好家伙
28,哟～
29,这也太过分了吧。。
30,昨天?
31,昨天才挖的
32,过两天还有一个，这么猖狂。。
33,宝友，这可不兴摆啊
34,卧槽
35,过两天还有…这是出来了直接鉴定了出手啊
36,这土看着都是新的
37,直男视频
38,人说的是有期徒刑4年，是个鬼的黑话
39,《过两天》
40,他老嘿嘿嘿
41,不让卖有个p价格
42,太猖狂了
43,地下的东西吧
44,卧槽
45,无期
46,过两天
47,倒斗的啊
48,我寻思你这个文物怎么还能突然就来，你不是盗墓的吧？
49,《昨天来的》
50,昨天盗的
51,这个壶，战汉的
52,焊带的
53,重骑兵俑？这是个军官的墓？
54,哟喔
55,你也太猖狂了
56,过几天见不到了哈哈哈哈哈
57,哇
58,批评
59,十年吧
60,很好奇这样就能看出来？？？
61,汉代陪葬的吧
62,过两天还有？？
63,过两天。。。
64,地里来的
65,老师您直接说几年吧
66,几年起
67,你咋这么牛
68,7000
69,太嚣张了吧
70,我开始笑了
71,北魏司马金龙墓出土。全套好几百件，是一支分工明确的军队。
72,到斗的
73,唐三彩，盗墓出来的吧？
74,500到手狂喜
75,题目亮了
76,四年就是四位数的意思，就是这个值五千到九千
77,罗老师跟贤宝宝是不是一个地儿的啊，长得好像
78,唐三彩？？？
79,昨天来的。。
80,这小子很狂啊，盗出来的东西还公开炫耀
81,这是明器阿
82,？？过两天
83,三国到南北朝的玩意儿，判4年没毛病
84,这玩意牢底坐穿啊
85,卧槽
86,哈哈哈哈哈哈哈哈哈哈哈哈哈
87,作死啊
88,嚯
89,随葬品啊
90,好家伙！南北朝的兵马俑！
91,？？？？这也太狂了
92,中四年是几年了
93,好家伙老手啊
94,他在狂笑
95,三彩
96,在线判刑
97,好猖狂啊
98,快让他进去吧
99,上 次 给 您 看 过 了
100,汉代的吧，这马型蹄型
101,好家伙，还是骑兵俑
102,过几天
103,哈哈
104,过两天
105,汉的
106,老油条了
107,刑老师
108,一看就知道是明器
109,这一看就土里刨出来的呀
110,表情严肃了
111,1年估计10万
112,大同博物馆有
113,卖？
114,唐三彩
115,土夫子？
116,牛老师中四年大四年大概就是4-9w？
117,牛刑部尚书
118,鬼吹灯不找你演大金牙可是太可惜了
119,这可不兴戴呀啊
120,大理寺
121,过两天
122,三彩？
123,憨憨
124,盗墓笔记
125,天天量刑
126,哎哟这个老师越看越可爱
127,pva
128,我还以为让他回号子里面呆着
129,上来直接问几年
130,这个人很猖狂
131,这就是给说的钱暗示而已
132,估计出不来了
133,不开玩笑，怕是要枪毙
134,这是打算现挖啊
135,语气不对
136,好家伙这一看就够管饭几年的了
137,现代赝品
138,天天鉴刑
139,估价四年
140,朱老师像张国伟
141,宝友，大墓主室可不经住啊
142,还没挖完呐
143,他一拿起来我都跟着心跳，这尼玛要是摔了
144,有期徒刑开始
145,刑老师
146,昨天（挖）出来的
147,这怕不是牢底坐穿了
148,哈哈哈
149,贤宝宝
150,判刑老师
151,30年啊
152,唐三彩，明器
153,这…抓了算了
154,hhhhh
155,盗墓的吧日
156,现在都不问值多少钱，都问值几年
157,唐三彩只有墓里才有这玩意就是陪葬品啊
158,罗老师要失业了
159,盗墓的
160,这就是个盗墓的！
161,在郑州博物院见到过类似的
162,他这一屋子够枪毙吗
163,昨天盗来的
164,这可不兴摆呀
165,北朝..?
166,假的你也看不出来
167,？
168,天天量刑（doge）
169,还有？
170,40年，牢底坐穿
171,bgm燃起来了
172,还在炫耀，估计早被盯上了，想吃牢饭
173,我爱nm麻花情
174,值几年啊
175,这一眼随葬品
176,哟
177,刑部侍郎牛老师
178,bgm燃起来了
179,真就墓地连线呗
180,商周的 上周的
181,我喜欢这大师
182,啥钱呐，判刑滴
183,北朝有点东西
184,判刑开始
185,还有一个无期的
186,昨天捏的
187,不卖就一年不值
188,值个十年有期
189,很漂亮
190,刑部侍郎
191,普及一下知识，一年是一位数。中四年以上可以判刑！我是这么理解的
192,哎呦，宝友啊怎么得来的
193,够吃几年了
194,他好猖狂啊
195,宝友，你先跪下
196,兵马俑偷的
197,天 天 上 交
198,美术生很熟悉
199,"糖的,还挂着糖霜呢"
200,三彩
201,盗出…盗…到时候
202,判刑大师
203,这是想弄个无期徒刑吗
204,盗时候？
205,哟～
206,天天鉴刑
207,这老师看东西至少四五年
208,一年换算多少钱那得看你进去前的年收入是多少。
209,前面的，这不是哑语，说的就是有期徒刑，哪怕这玩意压根不值几个钱也是这么判刑
210,起码无期吧
211,几年
212,咋换算啊？一年多少钱
213,盗时候
214,憨憨宝友
215,回去哈哈哈哈
216,好家伙，够枪毙了吧
217,又开始了传统异能
218,听到“卖”字了，音乐起！
219,哈哈哈
220,几千块钱
221,这还配BGM了
222,唐三彩
223,盗时候看
224,来得瑟的
225,就没一个给出估价的
226,刑老师
227,卖
228,宝友啊，这可不兴放家里啊
229,不能把这小子抓起来?这也太猖狂了
230,中四到大四是多少钱明说吧，打什么哑语
231,我看得想报警了
232,唐的
233,还他么有，臭不要脸的
234,盗墓世家建议重判
235,好家伙直接问值几年
236,唐三彩?
237,这些人太嚣张了吧
238,盗……到时候
239,bgm不对劲
240,bgm不对
241,国宝
242,这种几天一收的，可能交吗？
243,纸上写什么
244,盗时候
245,这是不可能想上交的
246,5年
247,盗出来再给您看看
248,好喜欢看这个老师
249,判了吧
250,懂事
251,这老师像大金牙
252,没人说这老师像贤宝宝吗
253,昨天才挖出来？
254,唐三彩
255,同款热水壶
256,为啥法师不来了啊？
257,法律普及师
258,什么时候和罗翔老师一起开专场
259,盗，，，，盗时候再给你看看​
260,盗，盗时候再给你看看​
261,判刑老师
262,滴度滴度滴度滴度
263,这个有点漂亮，像博物馆展览的似的
264,阿凡提么这是？
265,过两天还有……
266,几年啊
267,唐？
268,同款烧水壶
269,都上交吧 国家仓库告急
270,倒斗家族？
