,弹幕
1,还非得说自己上海的...体现的优越感吗？
2,哈哈老公毒石
3,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
4,20万打不住
5,这是想套出小金库吧
6,哈哈哈哈哈哈哈
7,卧槽，这么厚
8,拔万亿
9,行情笑死
10,这还不怕老婆？花了多少钱不敢说，现在家都不敢回了
11,这还有行情
12,哈哈
13,混凝土余浆块
14,三十我收了
15,哈哈哈
16,不是石头
17,古玻璃
18,不太值钱
19,琉璃
20,怕老婆
21,跑了哈哈哈哈
22,哈哈哈哈哈哈哈
23,哈哈哈哈哈哈哈哈
24,题材值3000
25,上海男人懂得都懂
26,哈哈哈
27,8万
28,哈哈哈哈哈
29,哈哈哈
30,1亿
31,原石?多少原石?
32,买点东西怎么了，这女的跟个什么一样
33,哈哈哈哈
34,上海男人牛不牛不知道，上海贼王挺牛的
35,哈哈哈哈哈
36,哈哈哈
37,这么说死的更快
38,千万不要信女人
39,二十不能再多了
40,哈哈哈
41,哈哈哈哈
42,多了
43,我出5元
44,两块一个，不能多了
45,哈哈哈哈
46,春彩
47,翡翠
48,原来你也玩原神
49,这么说就已经打死了
50,拔万
51,八百
52,4万把
53,糯冰了啊，6800一千，估计
54,到给都不要
55,23333
56,两百
57,big胆
58,哈哈哈
59,他们不对
60,拔万
61,拔腕
62,打半残
63,你问问这女人是出去工作的吗
64,哦吼
65,10个纠缠之缘
66,哈哈哈
67,原石？？？？？？？？爷要！
68,这还有行情哈哈哈哈
69,被骗了？
70,扒万
71,好兄弟
72,他出去了，你赶紧过来鉴定一下
73,自导自演
74,85
75,哈哈哈哈哈
76,什么石??！
77,原石要648
78,至少上万一块
79,天天调解节目已上线
80,哈哈哈一万五都不止
81,至今去向不明
82,五万
83,plash speed！！
84,八万
85,我出2万
86,口音太对了
87,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
88,一块
89,一块
90,扒万
91,哈哈哈
92,哈哈哈哈
93,都是哥们
94,草
95,哈哈，要出事啊
96,哈哈哈
97,八万
98,哈哈哈哈哈哈
99,50差不多
100,哈哈哈哈
101,估计私房钱买的
102,这女的说话太好笑了
103,拔万
104,哈哈哈哈哈哈
105,10块一个，不能再多了
106,98
107,哈哈哈哈哈
108,知道了
109,嘿
110,哈哈哈哈哈哈
111,已经跑路了
112,这不是鉴定过了吗
113,拔万
114,八万
115,行情2333
116,假b三眼
117,80
118,98
119,公园花坛捡的 不花钱
120,一万亿
121,这玩意还有行价
122,我给你两千
123,98
124,1毛钱
125,这是假皮吧
126,不打死不打死
127,50
128,原神可还行
129,8万
130,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
131,原石？什么原石？
132,来，先来他800个亿（doge）
