,弹幕
1,这不一石头吗
2,这么油润？
3,这鹅卵石不错
4,人玩一块石头就千万还怕买不起上海一套房？
5,？？？？？？？？？？？
6,介不是鹅软石吗
7,人家可没说是一千万
8,富婆
9,鹅卵石
10,这人说不定就住在汤臣一品
11,鹅卵石
12,我是做籽料的 他这些都是俄料青海料做皮染色的 
13,弹幕怎么可能有人会买？
14,汤臣一品的厕所
15,千万是说千万级别，不是说一千万。。。
16,毒子
17,我以为是土豆
18,两个卫生间
19,这种河边不是很多吗
20,弹幕里的千万就默认一千万？
21,几千万买块石头的人能差俩亿？
22,这不是鹅卵石吗？能值钱？
23,染色山料
24,看着像鹅卵石
25,介不是鹅卵石吗？河里好多
26,弹幕一堆酸比 
27,买不起汤臣一品
28,卧槽酸了
29,是你，压菜石
30,跟烤肥肉似的
31,按克的东西
32,一般的河床能捡不少吧
33,汤臣得亿 宝友
34,俺家附近一堆呢
35,玉哪里来的几年起步。。。。。
36,这不就是石头？
37,鹅卵石一样
38,哈哈哈哈哈哈
39,北京二环两个小厕所。
40,好像韩红
41,好看吗
42,这不面包吗！
43,不是，我小时候丢了好多
44,俩个不至于
45,还有
46,妈耶
47,有人买才值钱。没人买就是石头
48,咽口水了
49,不兴戴啊
50,这不鹅卵石吗？湖里好多，手动狗头
51,我还以为烧饼
52,鹅卵石
53,不够
54,玉什么的跟钻石一样，都是炒的
55,软玉都是骗人的，还是翡翠好看
56,弹幕人均住别墅区
57,看着像鹅卵石
58,汤臣一品一套两亿
59,垃圾
60,不，不够
61,有钱人的世界不懂 石头都可以炒飞天
62,还看评论……难道评论区人均……
63,鹅卵石
64,鹅卵石
65,不好出手
66,欣赏不了
67,鹅卵石
68,抹缝纫机油了！
69,这不是鹅卵石吗？（doge）
70,西北口音
71,fgnb
72,嘎嘎嘎，就以为人家只有一块石头啊
73,汤臣1个亿好吧
74,有剧本的
75,没有你手一摸会手上有油的
76,我的妈
77,。。这大部分弹幕里的人也买不起啊
78,听声儿怎么像韩红啊！
79,害
80,没事，总有傻子接盘
81,买不了，汤臣一品接近小一亿
82,看封面我还在想，烤糊了的面包能值两套房？？
83,还没我玻璃弹珠好看
84,弹幕全都住汤臣23333
85,涂油的鹅卵石
86,涂油的俄罗斯
87,为什么需要弹幕认可？？有钱人愿意买的自然会买哈哈哈哈哈哈说的像我们能买起哈哈
88,顶多半个
89,同感
90,还没算加工出来
91,汤臣一品是上海别墅区。
92,汤臣一品是上海别墅区。
93,说漂亮的，你是刚从监狱关了10年吧
94,那估计是大千万了
95,瞧你说的，弹幕评论里面有人买得起吗？
96,一
97,旁边那也够大
98,这不是鹅卵石吗
99,不会以为弹幕会是目标客户吧。。。
100,典型的富得流油
101,这是没上油的
102,20公斤的帝王绿真能汤臣一品一套
103,1000万 60平学区吧
104,够个首付
105,羊脂玉
106, 她好漂亮
107,汤臣一品还不够
108,封面还以为烤糊的馒头。。
109,你在评论区看人买不买账？这个的目标人群是在这儿吗
110,大千万接近亿了吧
111,？汤臣一品不过亿买不到
112,汤臣的一平米～
113,个十百千万十万妈
114,这不就是鹅卵石吗
115,以前我捡到好多！
116,Fgnb
117,《还有一块》
118,都说了没上油
119,上凡士林的
120,人家有那么大块料 也不差钱好吧  弹幕真酸的很
121,涂油了
122,汤臣一品是啥？新出的泡面牌子？
123,论斤
124,你是炫来的吧
125,见过鹅卵石吗还是眼睛有问题
126,不够
127,卧槽，真可以
128,现在上海房子随随便便就千万以上
129,我家河边都是这种
130,这个我家也有！！！
131,太壕了吧！
132,土豆？
133,平平无奇
134,谁要啊
135,天天鉴宝对石头类估的都特别高。
136,弹幕有些人好酸
137,?
138,这有啥用啊
139,和田籽料 二十斤 乖乖
140,【还有一块】
141,汤臣一品有公寓
142,老师是口音好像是上海
143,这不是石头？？？
144,汤臣一品32万一平，最小的四百多平
145,这不就是河边的河卵石么
146,十万一平只能买上海郊区
147,想多了
148,和田玉只是个小范围认可的东西 但是价格高
149,买得起的还在评论弹幕？说你妈呢
150,人说千万又没说是几千万
151,十万一平买不了汤臣？
152,假的上色的
153,然而这玩意儿有价无市 根本没人买
154,额这东西你要多少
155,还有一块就离谱
156,交汤臣一品物业费还差不多
157,我没猜挫的话
158,托吧
