,弹幕
1,哈哈哈
2,加密通话
3,哈哈哈哈脑瓜子已经开始飞速运转了
4,好
5,这是佛啊，不应该给女宝友戴吗
6,哈哈哈哈哈哈哈哈哈哈
7,哈哈
8,哈哈哈哈哈哈
9,人才
10,哈哈哈
11,笑死
12,哈哈哈哈
13,闹心别看，做个美甲而已
14,哈哈哈哈哈哈
15,刀哥
16,高情商啊
17,搁着扒马褂呢？
18,高情商
19,哈哈哈哈哈哈哈
20,ohhhhhhh
21,太不容易了
22,高情商
23,《情商》
24,哈哈哈哈哈哈
25,高情商
26,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
27,高情商
28,哈哈哈哈高情商
29,高冰啊 将近玻璃种了
30,哈哈哈哈哈哈哈哈哈
31,别说话，你大爷好不容易给找回来了
32,润滑剂老师还是稳
33,66666
34,哈哈哈
35,哈哈哈
36,hhhhh
37,不容易不容易
38,厉害！
39,这不比德云社燃
40,啊哈哈哈哈
41,这才两千块
42,这扒马褂说的真好
43,-8000
44,镯子心毛料，我去您的
45,高级
46,男人之间的默契
47,哈哈哈哈哈哈哈哈
48,哈哈哈哈哈
49,ohhhhhhhh
50,哈哈哈哈哈哈哈
51,哈哈哈哈哈哈
52,哈哈哈哈
53,离婚协议盖公章……
54,哈哈哈哈哈哈
55,哈哈哈哈哈
56,高
57,6666
58,6666
59,原   石
60,原石一块钱十个好吗，160个换一发纠缠之缘
61,男人的默契
62,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
63,哈哈哈
64,开局2K，然后自己又说8K了
65,这马褂我不借了！
66,度母
67,好！有本事！
68,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
69,危
70,这可不兴带啊
71,神队友
72,神队友
73,高情商
74,PDD出来鉴宝？
75,6666
76,问你老公镯子送谁了？
77,镯子呢？
78,优秀，我王多鱼投了
79,哈哈哈哈哈
80,哈哈哈哈哈哈哈哈哈哈哈哈
81,给您买的吧这句太好笑了
82,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
83,哈哈哈哈哈哈哈
84,哈哈哈哈哈哈哈高情商!
85,高情商
86,家庭和睦
87,哈哈哈哈哈哈哈
88,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
89,跪着呢
90,镯子芯毛料笑死
91,世界和平
92,哈哈哈哈哈哈，好活，专业
93,哈哈哈哈哈哈哈
94,哈哈哈哈
95,高情商
96,这个不兴带
97,战术咳嗽
98,赌？好了你完了
99,递话
100,逛了水牛
101,nb
102,哈哈哈哈哈
103,哈哈哈哈哈
104,高情商
105,哈哈哈哈哈哈哈哈
106,稀碎
107,好家伙德云社扒马褂没你这段子我就不看了哈哈哈
108,危
109,笑死
110,太高了太高了
111,高情商
112,高情商
113,高情商
114,啊哈哈哈哈哈
115,哈哈哈
116,哈哈哈哈哈哈哈哈
117,）
118,开毛料了
119,哈哈哈哈哈哈哈哈
120,顶级
121,合起伙来骗这女的
122,这美甲瞅着真闹心
123,-8000
124,哈哈哈哈哈哈
125,666
126,听懂掌声
127,家庭和睦
128,20w？
129,哈哈哈哈哈
130,高情商
131,这个观音怎么可能给老婆买的
132,高高高情商
133,封面我还以为要看她的指甲盖子是不是宝石
134,高情商
135,哈哈哈哈哈哈
136,对
137,镯子送小三了？
138,孙狗啊
139,拉胯
140,原来是孙狗奥
141,好兄弟
142,这声音怎么这么像PDD
143,镯子呐
144,老宝友了
145,不容易
146,哈哈哈哈哈
147,牛批
148,200
149,太不容易了
150,哈哈哈哈太懂了
151,哈哈哈哈哈哈
152,哈哈哈
153,哈哈哈哈哈哈哈哈哈哈哈
154,高啊
155,高
156,高情商
157,投币了
158,救
159,哈哈哈哈哈
160,下面是离婚协议吗
161,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
162,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
163,高情商
164,哈哈哈
165,不兴居士
