,弹幕
1,这个办法好，有时候都不知道藏哪了
2,哈哈哈哈哈我移动硬盘 没想到吧
3,就这？
4,可惜了没有后缀
5,吓得我赶紧转存了，完了才发现，我没有女朋友！
6,呵呵  我一般看完都改后缀
7,会直接汇报，因为我有批处理文件专管
8,夺笋钠
9,尼玛
10,mkv
11,真要这么分享，我不用mp4格式不就行了，反正女友不懂不知道改（好像我没有女朋友）
12,快举报吧
13,我手机上看
14,得是avi
15,片子存C盘太秀了
16,啊！为什么要藏 我都是被她拉着一起看的
17,我的野蛮老师
18,一个硬盘对男人的重要性
19,mu3u强加密《狗头
20,爷的小姐姐，都是单独装一个盘里
21,举报了
22,"avi,flv,rmvb,想不到吧"
23,一兆赫
24,avi
25,我开始慌了。
26,看到这个壁纸就懂了
27,啊我看在线的
28,不好意思，我从来都是在线看
29,举报
30,漂亮小姨子
31,感紧分享
32,n
33,都是没后缀的了
34,.txt 一点不慌
35,对不起，用的mac
36,我TM谢谢你了
37,要有对象我会拉着一起看……有对象藏个屁
38,就这....？
39,没有
40,醒醒你没女朋友
41,醒醒吧你没男朋友
42,醒醒吧你们男朋友
43,，，，，
44,？？？？？？？？？
45,电脑壁纸一样的软件
46,举报
47,优盘表示哈？
48,主要是我用的是别的电脑，而且那台电脑你又找不到
49,老子已经录下来了，很快我就要传播全世界，告诉全世界的男人！
50,我的是MP5
51,举报了
52,做个人吧
53,鬼刀的动态壁纸！！
54,老子手机
55,还好放在群晖上
56,如果是wmv格式就不行了啊
57,绝
58,"现在还有人用mp4,avi看片？？？"
59,NB
60,你把它翻出来是要和我一起看嘛
61,鬼刀
62,举报了
63,我直接没有
64,d
65,快！刀了他
66,mp4格式可能已经过时了
67,男朋友的存货一般都算不上啊
68,直接在cmd中输入不更好吗
69,在虚拟机数据库咋搞
70,我的小姐姐都是放在虚拟机里
71,这个简单啊
72,.torrent不怕
73,我的妹妹
74,转义字符表明的是所有的mp4格式的文件而已
75,flp表示躲过一劫
76,小姨子
77,你应该是单身狗的逆袭
78,不好意思我用手机看
79,我对象估计连后缀都找不到，怕个屁
80,还好我不用mp4
81,？
82,不好意思，不用mp4
83,我放服务器的
84,没有后缀名，看的时候先打开播放器，直接拖进去
85,我视频的后缀是avi怎么办
86,我想要这些学习资料
87,举报了
88,无处可长？
89,《我的小姨子》
90,正则表达式
91,我电脑的电影都会被我改成别的格式
92,抱歉，我用的是物理秘钥
93,还好我改了名字，和视频格式
94,我把后缀名改成.txt看的时候再改回去
95,移动硬盘  
96,还好我的在移动硬盘里
97,不是有手机吗
98,.rvmb想不到吧
99,我笔记本机械盘随时拆卸，系统在固态，并且能装隐藏式双系统
100,没有拓展名：谢谢 .exe，.bat的支持。
