,弹幕
1,同时饺子馅里的蔬菜生长过程中也没有用过人工降雨，望周知
2,关爱空巢老人
3,我的天 我减肥还吃速冻饺子
4,少了企业文化
5,滞后的春节快乐
6,巧了，我在内蒙河套平原（雪花粉）
7,白菜海螺馅的
8,少了嫂子~~
9,“靓仔码头”的速冻饺子最好
10,所以人的脸皮到底有多厚呢
11,说明你家饺子馅太少
12,春节快乐
13,请问您能再表演下那个吗？就是中国人吃肉对世界环境的毁坏啥的
14,裂幵
15,少了点嫂子
16,肉香吗
17,靓仔码头。。
18,为什么要水煮呢 不能用蒸吗
19,我家不放水
20,不会啊 我们家包的放进速冻后 拿出来水煮不会裂开啊
21,流态化速冻机，毕业论文做的这个
22,请给我来一份教科书谢谢
23,用液氮冻
24,你这饺子是素的不好吃
25,为什么不蘸醋！！！！
26,茴香馅的饺子啊
27,液氮泡饺子
28,简单来说，就是冰把饺子皮撑爆了
29,我为什么要晚上看
30,饺子里能有肉？
31,我裂开了
32,离谱，食品化学
33,请问是肉馅的饺子吗
34,肉饺子不行
35,吃肉了
36,广告啊
37,有肉馅吗
38,二全 想念 靓仔码头
39,请把我的皮做成脸皮那么厚
40,感觉就像当年我上计算机原理一样
41,饺子的原理课啊
42,自己做，两天吃完
43,外面的饺子我基本不吃
44,大蒜
45,还有东北冬天的院子
46,别吃啊！森林怎么办？
47,怎么能吃肉呢？地球的未来怎么办
48,不能放肉噢
49,硕士学位论文也能参考吗哈哈哈哈
50,蒜！
51,前面原神玩家别跑
52,过年只吃素饺子，家人们我做的对吗？
53,有意思，
54,哈哈
55,天津饭呢
56,春节快乐
57,你的脸皮厚度吗？
58,全家福
59,全家福
60,你们吃肉馅饺子良心不疼吗
61,中国人吃肉馅饺子还要脸吗
62,肉馅饺子，大逆不道
63,醋呢
64,经济全球化的现在，垄断的盐可能没有高价暴利，但私人运营的电却可以实实在在地摧毁一个德州家庭的生活。
65,南水北调的水笑到我了
66,品诺王:那个读xuan
67,吴家长辈是哪国人？
68,用摄像头监控14亿人，看谁返乡
69,?
70,说明你是个本币
71,我要靓女码头
72,危
73,有毛病阿，
74,不能吃肉，不然地球就要毁灭了
75,不能吃肉啊!
76,三全食品
77,不爱吃饺子的我非常好奇
78,plc变频器狂喜
79,懂了，以后不吃了
80,240表示内行
81,新年快乐
82,把馅弄少
83,少了醋
84,我家都先挤水
85,哈哈
86,居然是吃肉
87,春节快乐~
88,少包点馅
89,宁夏人觉得很赞
90,我对这个蛋白过敏
91,王子杰的饺子
92,没有灵魂
93,←蒸发是吸热 升华是冷
94,很恶心，学校里的饺子都是油。
95,馅儿！！！！！
96,饺子！！！！！
97,素饺子不含肉
98,有肉不能吃
99,饺子有肉
100,别放盐
101,零下吧……
102,还真是没肉啊
103,监控13亿人来了
104,没有灵魂
105,你干吃肉
106,不能放肉
107,好家伙 我刚吃完饭
108,乐腾腾
109,难怪买的饺子吃多了会腻
110,四川不开心了
111,奶奶永远疼你
112,我骂我自己就很厉害
113,不吃了
