,弹幕
1,某度：脑部表皮肿瘤（
2,监控
3,监控
4,就是我了
5,无辣不欢怎么办
6,监控
7,监控
8,监控
9,脑结石
10,监控
11,我tm因为学习熬夜脱发了算工伤吗
12,要是不小心拿错，拿成硫酸洗，那人是不是就没了
13,呀！脱发！
14,我只是偶尔有一个，然后就好了
15,监控
16,偷窥
17,监控
18,监控
19,我马上去睡觉
20,监控
21,监控
22,什么不吃，不如做和尚
23,毛狼
24,监控
25,试过了没用
26,监控
27,一天洗一次 对我没啥
28,疖子和毛囊炎有什么区别
29,监控
30,除了吸烟全中
31,监控
32,卧槽了
33,硫磺皂洗头洗澡
34,草
35,监控
36,吓得我抠了下头
37,控监
38,监控
39,监控
40,我直接睡觉
41,我剃平头，事情就没了
42,监控
43,这就去洗头
44,监控
45,现在就睡
46,这就睡
47,呜呜呜是我了
48,头已经在痒了
49,阿！？
50,好家伙前三个全中
51,监控
52,康王+1
53,轻
54,我睡了，再见
55,半夜正在看
56,监控
57,监控
58,监控
59,监控
60,硫软膏
61,监控
62,我占了7个还有救吗
63,监控
64,舒服
65,12356都有
66,妈呀，真下饭，一下吃了两大碗
67,监控
68,7:39我睡觉去了
69,熬夜加吃肥肉
70,已经抠破掉发了
71,监控
72,监控
73,监控
74,全中
75,危！
76,监控
77,挖槽！晚安
78,监控
79,监控
80,草
81,这东西真的好用
82,桃之助必死
83,我在干饭啊啊啊啊
84,我一直在想一个问题，如果头发剃光，直接处理下会不会就没有复发的可能了？
85,我一周有时候都只洗一次……
86,已经秃了
87,我错了……我对不起你们
88,是我了
89,发下端弹幕的什么心态？？？挡字幕？真有你的
90,扎心了
91,SeS2
92,3:50，晚安
93,我熬夜吃自热火锅
94,康王好用
95,这就睡
96,毛狼
97,啊
98,跪求BGM
99,不熬夜根本就不会有
100,监控
101,刚刚挤破一个
102,！
103,好家伙直接全占
104,前三全中
105,全中了
106,全占
107,大家都有我就放心了
108,全中
109,没有
110,全占
111,控监
112,恶心
113,恶
114,啊啊啊啊啊啊啊啊啊啊啊啊啊
115,瘊子  要做小手术还得抹药   
116,啊啊啊啊
117,不怕耐药么
118,真实
119,康王啊
120,躺枪
121,有
122,1
123,卧槽！
124,监控
125,小笼包
126,桃之助必须死
127,中两个
128,二硫化硒特别有用
129,然后会秃
130,凌晨3：12
131,3点钟还在看这视频的路过
132,属实
133,我擦……
134,惊人的播放与惊人的硬币形成对比
135,！！！
136,全中。。
137,酸爽
138,小时候长过
139,"md,b站让我深夜2点刷到这个视频……"
140,夫西地 乳？酸？膏？
141,表示后脑勺一直有
142,不熟悉，没尝试
143,夫西地酸真的超好用的！！
144,已经秃了一块
145,全中
146,你在我家安监控
147,躺枪（高中生）
148,一点辣都吃不了，不抽烟喝酒熬夜的我依旧被毛囊炎困扰
149,哈哈哈哈哈哈哈
150,看不了这些白点，好想挤痘痘
151,剃个光头就好了
152,我也有
153,好家伙全中
154,头皮屑()
155,我还吃掉扣下来的结痂和硬皮
156,卧槽！基本全占
157,完了
158,现在是凌晨两点
159,我现在就在熬夜，睡觉去了...
160,不够劲，我还要看
161,那是不是说就是洗澡不洗头容易造成这种东西
162,好家伙，兄弟们只能阴间再见了
163,我也
164,吃辣了也不行啊啊啊啊啊怎么办
165,卧槽～
166,sh
167,！
168,我没看够，还有吗？
169,我发过这个
170,以前有，现在没了
171,我头上没有，别的地儿有
172,自己好了
173,全中！！！
174,下面有请毛囊发炎
175,好家伙。。。全占了
176,我额头也有油，是咋回事？
177,草
178,卧槽
179,？！
180,是我
181,我还以为是普通的痘痘还好我的还真是痘痘不是毛囊炎
182,我连占三样QAQ
183,前5全中
184,赶紧秃  秃了就没烦恼了
185,康王就是酮康唑吧
186,全中，还有救吗
187,晚安，朋友们
188,脑袋大了，碗掉的疤
189,我在吃饭啊啊啊啊啊
190,康王酮康挫 真的好用
191,可以用2.375614次吗？
192,啊啊啊
193,中3
194,中国男人的上面和下面太受关注了
195,无悔入b站
196,我一般都是把洗头的频率提高，然后就好了
197,干饭
198,我之前头上有一大块然后流了好多血
199,酮康唑
200,前面三个全中
201,上夜班的我
202,卧槽
203,平时就偶尔有一些，但是一熬夜就爆发
204,建议肩部以上截肢
205,监控
206,二硫化硒，永远的神，我的小红点就是被他治好的
207,爽
208,监控？
209,全占了
210,我现在在熬夜看你的视频………天呐！
211,？？？？修仙少女瑟瑟发抖
212,有一两个，然后好了
213,監控
214,是我本人
215,循环播放开始
216,赶快去扣了一下
217,一边吃一边看你值得拥有
218,不用看了，已经脱了…………
219,剃光头吗
220,完蛋全中
221,理发就好了，头发一长就长这玩意
222,没有用啊
223,全中
224,施巴洗发水也很棒
225,不洗算不算？
226,斯国一
227,好像是我
228,trojan
229,我头发前面容易有
230,我还大脓包呢(不是)
231,我擦
232,全占了…
233,截肢可彻底治愈
234,二硫化硒那味道过于上头
235,会疼
236,除了吸烟……都有
237,睡觉！
238,吓得我赶紧睡觉
239,卧槽
240,占了三个，完了
241,卧槽不是吧，脱发也太..x
242,舒服了
243,云贵川秃头？
244,那这个时期染发岂不是危害很大
245,我是前三点
246,那这么说起来需要经常换枕套了
247,为什么要挑掉，好疼啊啊啊啊
248,真实 是我了
249,康王洗下去
250,爽翻
251,临控
252,我手已经在摸了
253,头皮发麻
254,碘伏止痒
255,我下面就长
256,康王
257,就这？
258,二硫化硒洗剂
259,111
260,emmm
261,霸王
262,屏幕
263,jk
264,洗头就行
265,。。。
266,wdnmd全中
267,密集恐惧症
268,好家伙，最高的三个我中了
269,诶我真在
270,毛狼
271,危
272,监控
273,太子乐
274,前三甲是我了
275, 混入了一个奸空
276,看来得每天洗头了
277,卧槽是我是我，还有救吗
278,头秃
279,我又扣了起来
280,危
281,卧槽，我TM有一大块，扣的严重还TM流血
282,这就睡觉
