,弹幕
1,tm我爷爷奶奶全在旁边
2,养乐多(雾)
3,韩哥收藏过来的！
4,你喊那么大声干嘛卧槽，旁边同事都听见了沃日
5,震惊我妈一整年
6,卧槽
7,字正腔圆
8,我刚做完
9,心  肺  停  止
10,止血。我去
11,靠
12,现在全是环切器  直接上钉子的
13,淑女们好
14,卧槽 音量
15,我也是冲开的。。。当时还流血吓死我了
16,这啥
17,我做过，就是打麻药有点疼，做的时候不疼
18,我的右手会有妇科疾病吗
19,卧槽
20,好家伙
21,可爱
22,我是冲开的（滑稽）
23,好痛
24,？？？
25,缝合？？？？？
26,嘛呀听着好疼
27,自己动手行吗
28,妈在旁边那个，你不点进来不就行了，秀啥存在感呢
29,我就是这样
30,草
31,太吓人了
32,谁知道这玩意还念出来啊，外放当场死亡
33,你打麻药能一直打吗？药劲过去了不该疼还是疼？
34,帮许羿看看
35,握草，看着都疼
36,帮辛海祥看看
37,好可爱呀 
38,？
39,woc太形象了
40,哈哈哈
41,好可爱呀
42,第二根半价可太损了
43,？？？？
44,埃及就是非洲的啊
45,会留疤啊啊啊啊啊啊呜呜呜呜呜
46,奇怪的知识增加了
47,女生看着好疼
48,别说了
49,懂了。我自己能做了！
50,养乐多
51,裆下发凉
52,哈哈哈哈哈哈哈
53,看的我痛救命
54,我妈在隔壁
55,开幕雷击
56,叔叔婶婶过年好
57,我替我未来男朋友看看
58,淑女必看
59,各位淑女们好啊~
60,差点社死
61,兄弟们，我冲了
62,瞬间死亡
63,字正腔圆
64,woc，缝合？
65,我是缩头乌龟
66,我为啥要点进来
67,我一纯洁处女子为什么会刷到这个视频
68,身体发肤，受之父母
69,卧槽
70,？
71,替朋友来看看
72,害怕
73,字正腔圆
74,mm，我看到了魔鬼
75,有点可爱
76,hs
77,猝不及防
78,论耳机的重要性mgwamwgmg
79,开幕雷击
80,？？
81,我也是过来人哈哈
82,我就是用针线缝合的，巨疼
83,感觉好疼
84,打麻药没感觉的。真正恐怖的是麻药劲过了的时候和换药的时候
85,我是缩头乌龟！！
86,不要啦
87,嘘，你喊那么大声干什么
88,？
89,好家伙2000粉丝100多万播放量
90,阿这
91,昂！
92,还好我戴着耳机
93,伤口感染，卒
94,开幕雷击
95,真 正 的 男 子 汉
96,？？
97,好痛草不看了
98,啊这
99,我帮我朋友看一下
100,替我朋友看的
101,害怕
102,火车上的我，满音量原地去世
103,我就是这个
104,？？？？？？？
105,？？？
106,开屏雷击
107,开幕雷击
108,好痛啊啊啊啊啊
109,还是算了吧
110,我还在做缩头乌龟吧
111,不
112,麻药劲过了疼
113,在其他地方动刀子还行，二弟还是算了
114,哈哈哈哈哈
115,第二根半价
116,好家伙
117,好家伙
118,好家伙
119,我宁可当缩头乌龟
120,能硬起来的时候没有包住有没有事
121,握草
122,害怕
123,**手术
124,？？
125,啊！
126,不！我要做
127,卧槽卧槽卧槽卧槽听着好疼
128,社会死亡
129,开幕雷击
130,封号斗罗（？？？
131,等等这不是埃及嘛是我认错了？
132,疼
133,害怕
134,我又没有为什么要点进来看这个
135,庆幸是个女的？生孩子下面也要切开再缝上
136,嘶
137,这可比生孩子好多了
138,???
139,这比生孩子好多了
140,这比生孩子好多了
141,主要是女孩子特容易被男的带成妇科病
142,咯咯咯
143,我是缩头乌龟
144,我直接手撕
145,不会疼的，不会疼的
146,社死
147,男人什么时候才能站起来
148,？我外放
149,给我兄弟看看！
150,头一次庆幸我是个女的....
151,？
152,看的都疼
153,好家伙，前两个字就尴尬死！！！
154,和平医院 第二根半价 拉上你的小伙伴一起吧
155,登dua郎
156,還好我沒有這種困擾
157,c
158,这是？
159,开幕雷击
160,我爸妈就在身边呢woc
161,卧槽！！！！
162,我妈在对面我也直接播啊
163,我家人会我面前
164,靠我在吃饭
165,。。
166,草
167,第二根半价
168,草
169,第二根半价
170,还好 马上静音了
171,玉  米  投  手
172,草泥马
173,我TM社会死亡
174,感觉好痛
175,草
176,高领毛衣？
177,草
178,养   乐   多
179,我妈在旁边
180,啊啊啊啊啊啊啊啊啊
181,？？？我在看什么
182,我擦，
183,？
184,第二根半价
185,我是缩头乌龟
186,？？？
187,卧槽卧槽卧槽卧槽
188,听着好疼
189,开幕雷击
190,大 可 不 必
191,疼吗？
192,wdnmd
193,耳机党大胜利（）
194,wdnmd，周围人都听见了
195,差点社死
196,我一个女生为什么要看啊歪
197,为什么在我的首页？？？！！！
198,我一个女的给我推荐了几次了靠
199,外  放  社  会  性   死   亡
200,听着都痛
201,上面的哈哈
202,哈哈哈
203,自觉戴上耳机
204,我是第一
205,哈哈哈哈哈哈笑死我了
206,经常洗洗
207,完蛋
208,外放
209,想吃
210,好可爱
211,噔噔咚
212,？？？？？
213,养乐多风评被害
214,草草草
215,吓死了
216,？？？？我开最大声呢
217,想想这东西为啥会出现在你首页
218,？心脏骤停
219,看着我就头疼，我不知道我朋友是怎么能能受得了的
220,呀也
221,呀也
222,呀也
223,淦，我妈在旁边
224,疼
225,男子汉
226,太多么疼了
227,打麻药也疼啊
228,好疼
229,？？？？？？？？？？？？
230,日 连夜逃离
231,？？？？？
232,哈哈哈哈哈哈哈哈
233,？
234,帮朋友看看
235,我以后不敢面对养乐多了
236,我就是缩头乌龟
237,开幕雷击
238,？
239,好痛
240,痛
241,开  幕  雷  击
242,我踏马吐了，我妈在旁边
243,直接社死
244,这视频看得我有点疼
245,我有一个朋友
246,楼上我也是
247,我丢。。。
248,前面初中的，我小学做的
249,？
250,社死了
251,举报走一波
252,益力多
253,草啊，社死现场
254,救命，我在家里外放，我爸在旁边
255,卧槽
256,？
257,剪个荷叶边可好？
258,瞳孔地震
259,卧槽，看着都疼
260,草，我走了走了
261,大头儿子
262,我妈在旁边！
263,我的这个环到时间了没脱，是我自己扯下来的
264,wrnm痛痛痛
265,!
266,好疼啊感觉
267,作为女生刷到这个 我傻了
268,啊怎么有点疼
269,好可爱啊草
270,疼
271,学习了
272,变色
273,社会性死亡
274,????????
275,我只有一厘米啊啊啊
276,疼
277,养乐多！
278,糙
279,哈哈哈哈哈哈哈哈哈
280,我是自己拿手扯开的
281,差点社会性死亡
282,有点像人  卡在毛衣里面的头
283,我妈就坐我身边。。。
284,我靠要不要开头这么大声音
285,好家伙
286,帮朋友看看
287,心脏骤停
288,缩头鬼头
289,我为什么会点进来
290,所以说我们都是非洲传统部落
291,心 脏 骤 停
292,小点声
293,不看了，
294,好疼啊
295,可爱
296,破伤风之力
297,幻疼
298,举报不谢
299,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
300,帮朋友看
301,我怎么感觉像奶嘴
302,好疼
303,？
304,   ？   ？   ？   
305,差点社死
306,真不错
307,害怕
308,你不要过来啊啊啊啊啊
309,？
310,缩     j    乌     龟
311,……
312,我一个女的干嘛点进来
313,说实话我觉得术后都没打麻药事疼
314,看的好痛
315,可爱
316,我天。 我女生 看着都疼。哈哈哈
317,可爱
318,卧槽？
319,订书机警告
320,好怀念这个样子
321,现在是吻合器
322,千万别去专科医院，非常坑人
323,什么让我们相遇
324,养  乐  多
325,吓人
326,学到了学到了
327,疼死我了
328,好可爱呀
329,草疼起来了
330,？？
331,草，好痛
332,我外放的就很尴尬
333,草
334,MD 吓死
335,可tm疼了
336,我就这么干的。。。
337,哈哈哈
338,？
339,woc我外放呢
340,初中时候做的这个，硬核成年
341,文化输入
342,握草！！！
343,我裂开了
344,你币有了
345,哈哈哈哈哈哈哈哈哈哈哈哈
346,略略略略略
347,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
348,开幕雷击
349,尼玛，
350,啊啊啊啊啊疼
351,我替我男朋友进来看看
352,？？？
353,我麻了
354,。。敢不敢再大声点！
355,我傻了
356,开花
357,哈哈哈哈哈哈哈哈哈你像个葫芦
358,，，，，
359,我替朋友来看看
360,？
361,好痛啊
362,哈哈哈哈哈哈笑死好萌啊
363,很疼
364,疼得我两个月没出门
365,下饭！想吃！
366,打麻药的时候贼要命
367,我想
368,草
369,好痛
370,老子直接剥下来
371,等等止血？？
372,凭本事刷到
373,妈呀吓死我了
374,开局雷击
375,疼
376,好家伙
377,真有味道
378,？
379,开幕雷击
380,？
381,我来帮我朋友看看
382,好疼
383,好可爱呀
384,已举报不谢
385,我死了
386,美乐多？
387,出来索牛仔
388,我没打麻药
389,疼不疼
390,疼死了
391,姐妹们好
392,姐妹们好
393,卡哇伊ฅฅ*～～
394,外放社死了
395,我要无语死了
396,我妈在我旁边？？？？
397,谢谢，人已经没了
398,伴侣也是男的咋办
399,？？？？点开了奇怪的知识区
400,淑女们好
401,还好哥们不用做
402,我帮胡泸看看
403,我妈在我旁边!!!
404,卧槽我最大音量
405,我最大声音我靠呜呜呜
406,wdnmd呜呜呜
407,?
408,开屏雷击
409,我当时缝针的时候麻药劲过去了
410,登大郎
