,弹幕
1,汉 堡
2,你可以边走边拉啊
3,拉的时候用手接住，慢慢送入水中
4,拉出来先捏个造型
5,走    A
6,没事，我在厕所看
7,笑死了哈哈哈哈
8,不讲武德
9,为什么要分次，直接一条龙进水不香吗
10,这个BGM是啥
11,下饭
12,别拉水里
13,草
14,倒茅台比较合适
15,热狗
16,？？？？？？
17,？？？？
18,这是一部有味道的视频！
19,拉条
20,这技术赶原子弹啦
21,？？？
22,淘宝一瓶马桶泡沫解决
23,但这样就冲不下去了
24,真是人才啊
25,哈哈哈哈哈哈哈哈哈哈
26,哈哈哈哈哈哈哈哈哈
27,要不要这么透彻
28,圆柱翔
29,童年回忆太屑草
30,啊这
31,啊这
32,？？？毕导？
33,111111
34,抖翔术
35,简谐运动
36,往前坐一点
37,这办法我用过很多次了
38,我在上厕所真被翔反击了
39,BGM是什么？
40,BGM是什么？
41,BGM是什么？
42,怎么看都是马桶设计的问题
43,1
44,哈哈哈
45,这收藏量...
46,高风险高回报
47,这翔太可爱了，已经冲了，搓了好久呢还
48,选修3-5
49,代入感很强，已经围到翔味了
50,我是谁我在哪儿我为什么要看这
51,夹断？？？？？
52,？？？？？？？？？？？
53,啊这啊这
54,就离谱
55,下饭视频
56,？
57,垫纸没用，毕导做过实验
58,我一般选择铺一张卫生纸在水面 完美
59,离谱
60,绝了
61,我家马桶就是这么堵的
62,比喻绝了
63,怎么讲到跳水了
64,怎么讲到跳水了
65,比喻绝了
66,我靠
67,真准
68,快点讲完在厕所里要拉出来了
69,正在实测
70,？
71,那么你的厕所就被堵了
72,腻害
73,在水面上垫一张厕纸
74,@毕导THU
75,草
76,？
77,？？？
78,深有体会
79,说的好，所以我选择直接拉裤兜里
80,也就是音游
81,汉堡的绝了
82,左边那个
83,绝活
84,刚吃完饭
85,？
86,不脱裤子就行了
87,老妈狂喜！
88,他喵的，你先尿完往前面坐一点不拉水里不行吗！！
89,芝士奶盖
90,去青纱帐里，安静就是蚊子多点，
91,哈哈哈哈哈哈哈哈哈
92,死狗一
93,你真是个人才
94,好家伙
95,哈哈哈哈哈哈哈哈哈哈哈哈哈哈
96,一般都用盆里的水冲一下马桶
97,？？？
98,？？？
99,妈见打系列
100,？？？？？！！！
101,好家伙，以后上厕所就指着这个看了
102,??????
103,??????
104,wdnmd
105,好家伙
