,弹幕
1,失   去   便   意
2,我帮我朋友看看
3,哈哈哈哈哈哈哈哈哈哈哈
4,我帮阮程看一下
5,大意失便意
6,阿好拉着呢拉着呢
7,这可怕的播放量
8,报真实姓名的建议重考b站考试，我全举报了！
9,报真实姓名的建议重考b站考试，我全举报了！
10,报真实姓名的建议重考b站考试，我全举报了！
11,我也在拉
12,偶天
13,我帮胡筱妮看的！
14,蹲着我也看手机
15,我帮刘世起看看
16,我来帮树奈奈看看
17,刚拉完就给我推了
18,全博聪你晓得了吗
19,？
20,jio度
21,我帮胡亚伟看一下
22,雷宇阳两只耳朵都听到了 醍醐灌顶 谢谢老师
23,宁浩明进来学习
24,我替刘雨欣看看
25,宁浩明听到了么
26,我替刘雨欣看看
27,我帮艾棋健看一下
28,就不该上侧所还带手机
29,邱凯杰快点还钱
30,对不起我的便便，我不配分心，我以后对你要一心一意，绝不出轨！
31,躺着拉，趴着拉
32,追♂击
33,我帮胡乘博看看
34,我蹲着拉不干净但坐着就能全拉出去...
35,我帮我一个朋友看看
36,我帮岑实 焦瑾怡看一下
37,站着！
38,西方人怎么蹲
39,帮朱朱婷看一下
40,我替覃丽看一下
41,坐便
42,帮花少北看一下
43,帮花少北看一下
44,我只要一分钟
45,帮花少北看一下
46,好家伙
47,我帮室友们看一下
48,我喜欢垫脚
49,乌鱼子为什么给我推这个哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
50,视频没觉得好笑，看完评论笑飞了
51,王艺琪加入直播间
52,何奕霖说学到了
53,王艺琪晓得了吧
54,我帮王艺琪看一下
55,坐马桶容易腿麻
56,我帮何奕霖看一下
57,懂了我正在马桶上学习呢
58,太草了
59,我替黄丹看一下
60,刚坐下。打开手机。。。偷窥我？
61,莫名其妙的进来了
62,我帮安徽省六安某学校高三五班雷宇看一下
63,现在……
64,哈哈哈哈哈哈哈哈哈哈
65,帮于成路看一下
66,我帮胡零壹看一下
67,我帮李紫薪看一下
68,吓人，头次听说大便要一心一意
69,哈哈哈哈哈
70,我帮王飞姐看一下
71,贺旭你看了吗
72,hhhhhhhhhh
73,一分钟都不用
74,不管什么方式，我都是半分钟拉完
75,我帮迪丽达娜看看
76,河南话yyds
77,我帮王一凡看一下
78,我正在。。。
79,现拉现学
80,刚好在上厕所。。
81,坐着拉不出来
82,我帮刘五三看一下
83,我帮周承仁看看
84,帮六中2003班全体成员看的
85,我帮陆艺文看一下
86,哈哈哈哈哈哈哈哈哈
87,我帮徐hj看一下
88,熟悉的口音
89,哈哈哈哈
90,tky快进来学
91,我帮徐洪j看一下
92,撒老师最爱的方言哈哈哈哈
93,我帮阔少看一看
94,帮金若若看一下
95,我帮曾小桃看一下
96,我帮曾小桃看一下
97,哈哈哈哈哈哈存了
98,想一想，为什么会刷到这个视频
99,？？？好家伙
100,林一飞听见了吗
101,阔血
102,我帮旷思兰李海燕姜州李玲胡心怡看一下
103,我替yzy来看看
104,彭超这里很多管够慢点吃
105,我帮猪哥看看
106,刘佳雨你晓得了吗
107,帮我的好朋友唐雨含看看
108,我帮张玮航看一下
109,我正在拉
110,很有用，拉一吨了
111,违背祖宗
112,我帮张玮航看一下
113,塔拉你晓得了吗
114,塔拉你晓得了吗？
115,河南话吧这是哈哈哈哈
116,我替苏子琛看一下
117,我帮李晨昊看一下
118,我帮烙馅饼看一下
119,总是裂开出血，我吐了
120,笑飞了哈哈哈哈哈哈
121,我帮张锦鸿看一下
122,来学习一下
123,我帮周欣悦看看
124,哈哈哈哈哈哈哈哈哈哈哈哈哈
125,河南
126,撒撒口音
127,河南味儿
128,蹲着我也能看
129,赵幸你知道了吗？
130,说话也太像我花卉学的副教授了
131,赵幸你知道了吗？
132,我正在蹲着刷到
133,赵幸你知道了吗？
134,笑死我了
135,这口音是不是河普，河南普通话hh
136,我在上厕所突然就刷到了这个视频……
137,我帮大马拉看一下
138,我是蹲在马桶上的
139,"|||{""channel"":""jz_60""}"
140,好家伙，半天跟姿势一点关系都没有
141,危
142,我帮肖潇看一下
143,我帮黄永龙看一下
144,我帮zzy看一下
145,学着
146,帮张光辉看看
147,帮吕坤看看
148,帮张含看看
149,下饭
150,帮吕坤看看
151,我一个朋友叫我来看看
152,帮张光辉看看
153,我帮我朋友看一下
154,我替刘钧瑞看的
155,大师我悟了
156,帮朋友看看
157,我帮申嘉杰看一下
158,我帮杨嘉庚看一下
159,赵四
160,无中生用
161,我帮洪杨舒看一下
162,我帮王子豪看一下
163,我帮练琪琪看看
164,（便 意）
165,我替娟娟看看
166,帮个朋友看看
167,不行了我一直笑着看完 哈哈哈哈哈哈哈
168,我帮殷乐天看一下
169,刘雷宇看一下。
170,我帮艾俊乾看看
171,我帮殷乐天看一下
172,我帮艾俊乾看看
173,确实
174,正便秘呢谢谢
175,我帮我朋友看一下
176,李薇你晓得了吗
177,懂了，蹲在马桶上拉
178,哈哈哈哈哈哈
179,马戈来看
180,哈哈哈哈哈哈哈哈哈
181,马戈来看
182,我帮李薇看一下
183,哈哈哈哈哈哈哈哈哈
184,哈哈哈哈哈哈哈
185,好尴尬
186,我现在在马桶上
187,哈哈哈哈哈哈哈哈
188,正在马桶上
189,郝易歌明白了嘛
190,哈哈哈哈哈哈我坐着就是拉不出
191,我帮金子墨看一下
192,鬼畜区等着你
193,我帮金子墨看一下
194,我帮小柔看一下
195,我帮小柔看一下
196,我替贾晨薇看一下
197,梁馨文你看了吗
198,我帮小柔看一下
199,一用力还得五分钟？
200,我帮王一婧看一下
201,我帮陈晨 李婉菁 陈舒彤 郑晨昕 陈彦妍 李珊珊看一下
202,哈哈哈哈哈哈哈哈哈哈哈
203,我帮我们家狗看一下
204,想想你是如何点进来的
205,我帮李文莉看一下
206,这押韵
207,我帮林雅珍看一下
208,帮索看一下
209,我帮李珊珊看一下
210,那躺着呢
211,我帮邓森鹏看一看
212,我帮李金玉看一下
213,我帮李欣蔚看一下
214,我帮yhr看一下
215,蹲着马桶上很危险的
216,我帮万炆典看看
217,我帮万炆典看看
218,我帮宇迪看一下
219,我帮万炆典看看
220,哈哈哈哈
221,我替卢梦麟看看
222,我帮杨书林看一下
223,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
224,哈哈哈
225,我帮张凯看下
226,？？？
227,我替苗原赫崔博看一下
228,一打开b站给我推这个
229,我帮都天天看一下
230,刚拉完
231,正在蹲坑，笑死了
232,正在拉
233,我帮杨书林看一下
234,？
235,我帮zy看一下
236,帮刘小萌看一下
237,校长口音
238,好啊叔叔
239,我在帮郝龙斌看
240,帮刘小萌看一下
241,帮刘小萌看一下
242,随 便 
243,多好，我刚蹲着在发力
244,牛牛牛
245,66666
246,我帮吴佳霖看一下
247,帮胡鹏飞看一下
248,110度是我理解的那个姿势吗
249,好家伙我正在蹲坑
250,笑死
251,我帮许方妮看一下
252,我帮甘宇浩看看
253,我帮吴总瞅一瞅
254,哈哈哈哈哈
255,我正在便正在看
256,？我刚坐上马桶
257,你怎么知道我正在
258,我帮徐璐看一哈
259,我帮唐靖原看看
260,笑死我了
261,帮周密看一下
262,我帮豆豆看看
263,帮周密看一下
264,woc我就在拉
265,我帮齐司礼看一下
266,我刚蹲下给我推这个？
267,我帮姜瀚文看看
268,哈哈哈哈哈哈哈哈
269,便宜坊？？？？
270,哈哈哈哈哈哈哈哈
271,下饭视频???我在吃饭hhc
272,我为什么刷到这个
273,我帮lxy和jyt看一下
274,我正在啦
275,我帮邹溢华看一下
276,我替朋友看一下
277,我帮黄业凡看看
278,他怎么知道我正在  然后就刷到这
279,哈哈哈哈哈笑死了
280,我也觉得，但是蹲着好累哦
281,很好很好很好
282,？
283,火钳刘明
284,撅子
285,帮方梓宜看一眼
286,吴戈你晓得了吗？
287,吴戈你晓得了吗？
288,正在蹲厕所的我居然刷到了这个视频
289,吴戈你晓得了吗？
290,刚好在坐马桶。。。
291,帮吴雒金珠看一下
292,我正在看着你
293,确实
294,我帮张雨桃看看
295,…我在吃东西
296,正确的吃饭方法（避免噎住）
297,哈哈哈哈哈哈哈哈哈哈哈哈哈
298,一分钟
299,已经开始笑了
300,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
301,草
302,山东的
303,来帮周夕颜看看
304,来帮周洁看看
305,我帮杨颜竹看一下
306,我为啥子在看这个
307,来帮周洁看看
308,我帮周洁看看
309,我控制不住我自己
310,杜兴雨说很受用
311,我帮杜兴雨看看 一会去给她科普
312,俺正在
313,我帮我对象黄敬渐看一下
314,帮ylqk看一下
315,边拉边看
316,我帮黄毅看一下
317,正在蹲的我打开了。
318,看了个寂寞？？？
319,我毫不犹疑点开了。。。
320,我为什么会刷到这个
321,？？？？？？？
322,我替肖星飞看一下
323,反正我坐着拉不出来
324,我帮弯弯看一下
325,杀意无了
326,想笑还不敢出声，知道这是啥感受吗
327,我帮弯弯看一下
328,我帮张伽宁看一下
329,笑死
330,举爪爪
331,哈哈哈哈哈哈哈哈哈哈哈
332,我帮丹丹看一下
333,哈哈哈哈
334,我帮葛瑶看一下
335,哈哈哈哈哈哈哈哈哈
336,有道理
337,我帮刘俊豪看一下
338,我帮任依菲看一下
339,我帮任依菲看一下
340,蹲厕我也能蹲半个小时
341,哈哈哈哈哈哈哈哈哈哈哈哈哈
342,正在拉
343,你  再  骂
344,帮牛牛看一下
345,我帮何潇看一下
346,我帮何潇看一下我帮何潇看一下
347,我帮何潇看一下
348,我帮何潇看一下
349,是我，从家里跑的公厕
350,我帮肥肥看一下
